"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"695",1.5,1,0.75,-1,0,-0.0301483999999999,0.0535058999999999,-2.3200000000001e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"696",1.5,1,0.75,-0.5,0,-0.0451902,0.0330157999999999,6.50999999999291e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"697",1.5,1,0.75,0,0,-0.0580913000000001,0.000500600000000073,-0.000225099999999978,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"698",1.5,1,0.75,0.5,0,-0.0678565,-0.0258201,4.99000000000471e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"699",1.5,1,0.75,1,0,-0.0742417,-0.0449272000000002,-1.09000000000359e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"700",1.5,1,0.75,1.5,0,-0.0781848000000001,-0.0602249,6.45999999999702e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"701",1.5,1,-0.75,-1.5,0.5,-0.0100636000000001,0.0513483000000001,-0.000324199999999997,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"702",1.5,1,-0.75,-1,0.5,-0.0215839,0.0436863,-0.000127700000000064,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"703",1.5,1,-0.75,-0.5,0.5,-0.0342937,0.0231587000000001,-0.00044909999999998,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"704",1.5,1,-0.75,0,0.5,-0.0461402,-0.000746699999999989,-0.000271699999999986,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"705",1.5,1,-0.75,0.5,0.5,-0.0550826,-0.0176318,-6.79999999997349e-06,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"706",1.5,1,-0.75,1,0.5,-0.0612885,-0.0323992999999999,-5.6800000000079e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"707",1.5,1,-0.75,1.5,0.5,-0.0650478,-0.0458157,0.000339800000000001,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"708",1.5,1,-0.2,-1.5,0.5,-0.00989980000000001,0.0512030999999999,-0.00016129999999992,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"709",1.5,1,-0.2,-1,0.5,-0.0214019000000001,0.0437794,2.57000000000174e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"710",1.5,1,-0.2,-0.5,0.5,-0.0342899000000001,0.0234788,9.20000000004251e-06,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"711",1.5,1,-0.2,0,0.5,-0.046035,-0.000519299999999889,-6.99999999999035e-05,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"712",1.5,1,-0.2,0.5,0.5,-0.0552445,-0.0174250000000001,0.00014359999999991,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"713",1.5,1,-0.2,1,0.5,-0.0613218,-0.0324863999999999,-2.03999999999205e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"714",1.5,1,-0.2,1.5,0.5,-0.0649873999999999,-0.0460315,0.000144699999999998,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"715",1.5,1,0.2,-1.5,0.5,-0.00981960000000004,0.0513532,0.000185300000000055,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"716",1.5,1,0.2,-1,0.5,-0.0216056000000001,0.0436429,-1.37000000000054e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"717",1.5,1,0.2,-0.5,0.5,-0.0344821000000002,0.0233946,-0.000246700000000044,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"718",1.5,1,0.2,0,0.5,-0.0462102,-0.000437699999999985,0.000103000000000075,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"719",1.5,1,0.2,0.5,0.5,-0.0551930000000002,-0.0175978,1.58999999999576e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"720",1.5,1,0.2,1,0.5,-0.0612901,-0.0325372999999999,0.000123800000000007,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"721",1.5,1,0.2,1.5,0.5,-0.0649698999999999,-0.0460733000000001,-3.16999999999679e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"722",1.5,1,0.75,-1.5,0.5,-0.00977870000000003,0.0513009,-0.000126400000000082,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"723",1.5,1,0.75,-1,0.5,-0.0214662000000001,0.0435614999999999,3.30000000000608e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"724",1.5,1,0.75,-0.5,0.5,-0.0342457999999999,0.0234673999999999,0.000147399999999909,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"725",1.5,1,0.75,0,0.5,-0.0462255000000001,-0.000756599999999996,-0.000188100000000024,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"726",1.5,1,0.75,0.5,0.5,-0.0551913000000001,-0.0178274,7.17000000000079e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"727",1.5,1,0.75,1,0.5,-0.0614452999999999,-0.0326194,-1.71999999999395e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"728",1.5,1,0.75,1.5,0.5,-0.0648619,-0.0459918,-3.44999999999374e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"729",1.5,1,-0.75,-1.5,1,-0.00468089999999988,0.0414973999999999,1.26999999999766e-05,1,2,3,4,1,3,2,4,1,3,2,4,1,3,2,4
"730",1.5,1,-0.75,-1,1,-0.0119888,0.0306377,-0.000144799999999945,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"731",1.5,1,-0.75,-0.5,1,-0.0229220999999999,0.0119686999999999,-0.000138000000000083,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"732",1.5,1,-0.75,0,1,-0.0335667999999999,-0.00180990000000003,-0.000215300000000029,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"733",1.5,1,-0.75,0.5,1,-0.0421882,-0.0096681999999999,0.000142700000000051,1,2,4,3,1,3,4,2,2,3,4,1,1,3,4,2
"734",1.5,1,-0.75,1,1,-0.0485000000000001,-0.0204768,4.09999999999577e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"735",1.5,1,-0.75,1.5,1,-0.0523506,-0.0322267000000001,0.000151100000000071,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"736",1.5,1,-0.2,-1.5,1,-0.00421269999999996,0.0413859,3.98000000000343e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"737",1.5,1,-0.2,-1,1,-0.0118872,0.0304142000000001,-0.00027060000000001,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"738",1.5,1,-0.2,-0.5,1,-0.0228382000000001,0.0121500999999999,5.99999999906231e-07,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"739",1.5,1,-0.2,0,1,-0.0335297,-0.00184430000000002,-0.000216300000000058,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"740",1.5,1,-0.2,0.5,1,-0.0421629999999998,-0.00974359999999996,0.000349800000000067,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"741",1.5,1,-0.2,1,1,-0.0484425000000001,-0.0200294000000001,0.000215799999999988,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"742",1.5,1,-0.2,1.5,1,-0.0523332000000001,-0.0320677,7.34999999999486e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"743",1.5,1,0.2,-1.5,1,-0.00435640000000015,0.0411051,-6.70000000002613e-06,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"744",1.5,1,0.2,-1,1,-0.0121073,0.0305667999999999,8.3999999999862e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"745",1.5,1,0.2,-0.5,1,-0.0228565000000001,0.0119718000000001,-5.84999999999614e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"746",1.5,1,0.2,0,1,-0.0336027999999999,-0.00171260000000006,-0.000129600000000063,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"747",1.5,1,0.2,0.5,1,-0.0418911,-0.00977570000000005,-3.69000000000064e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"748",1.5,1,0.2,1,1,-0.0482648000000001,-0.0203602000000001,-0.000119700000000056,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"749",1.5,1,0.2,1.5,1,-0.0523013999999999,-0.0321721,-0.00013249999999998,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"750",1.5,1,0.75,-1.5,1,-0.0047377999999999,0.0411368,-5.02999999999476e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"751",1.5,1,0.75,-1,1,-0.0122168,0.030545,0.000283499999999992,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"752",1.5,1,0.75,-0.5,1,-0.0228431000000001,0.0122242,6.34000000000468e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"753",1.5,1,0.75,0,1,-0.0336704,-0.00155000000000005,-0.000119700000000056,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"754",1.5,1,0.75,0.5,1,-0.042046,-0.00958710000000007,0.000167299999999981,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"755",1.5,1,0.75,1,1,-0.0483669,-0.0205959,-0.000116500000000075,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"756",1.5,1,0.75,1.5,1,-0.0522181,-0.032052,-3.29999999992836e-06,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"757",1.5,1,-0.75,-1.5,1.5,0.0005444,0.0291442000000001,-3.53000000000714e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"758",1.5,1,-0.75,-1,1.5,-0.00321090000000013,0.0152336,-4.59999999999905e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"759",1.5,1,-0.75,-0.5,1.5,-0.011123,0.000235600000000002,-0.000481000000000065,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"760",1.5,1,-0.75,0,1.5,-0.0206459,-0.00298370000000003,-0.000304600000000099,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"761",1.5,1,-0.75,0.5,1.5,-0.0294873999999998,-0.00295339999999988,-6.12999999999309e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"762",1.5,1,-0.75,1,1.5,-0.0358328,-0.00915679999999996,-8.86999999999416e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"763",1.5,1,-0.75,1.5,1.5,-0.0404138000000001,-0.0187879000000001,0.000123600000000001,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"764",1.5,1,-0.2,-1.5,1.5,0.00061370000000005,0.0292705999999999,-0.000167500000000098,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"765",1.5,1,-0.2,-1,1.5,-0.00288129999999998,0.0152087000000002,-0.00016129999999992,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"766",1.5,1,-0.2,-0.5,1.5,-0.0112977999999999,0.000566399999999967,-0.0003162000000001,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"767",1.5,1,-0.2,0,1.5,-0.0207071999999999,-0.00281330000000002,-0.000205700000000086,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"768",1.5,1,-0.2,0.5,1.5,-0.0292261,-0.00294130000000015,8.80999999999243e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"769",1.5,1,-0.2,1,1.5,-0.0358611000000001,-0.00916859999999997,-4.89000000000184e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"770",1.5,1,-0.2,1.5,1.5,-0.0404005,-0.0189144999999998,-0.000160299999999891,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"771",1.5,1,0.2,-1.5,1.5,0.000493999999999883,0.0292342,2.42999999999771e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"772",1.5,1,0.2,-1,1.5,-0.00298949999999998,0.0151666999999999,-4.04000000001625e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"773",1.5,1,0.2,-0.5,1.5,-0.0114510999999999,0.000723600000000046,-0.000203100000000012,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"774",1.5,1,0.2,0,1.5,-0.0207651999999999,-0.00264729999999991,-4.22999999999396e-05,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"775",1.5,1,0.2,0.5,1.5,-0.0293444,-0.00303930000000008,-1.32000000000465e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"776",1.5,1,0.2,1,1.5,-0.0355909000000001,-0.00893520000000003,-1.37000000000054e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"777",1.5,1,0.2,1.5,1.5,-0.0403462,-0.0188149000000001,7.29999999993236e-06,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"778",1.5,1,0.75,-1.5,1.5,0.000609900000000163,0.0289218999999998,-7.48000000000415e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,3,2,4
"779",1.5,1,0.75,-1,1.5,-0.00295139999999994,0.0152751999999999,4.97999999999887e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"780",1.5,1,0.75,-0.5,1.5,-0.0116118000000001,0.000775599999999987,9.9199999999855e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"781",1.5,1,0.75,0,1.5,-0.0209552,-0.00250069999999991,0.000150400000000106,1,2,4,3,1,2,4,3,1,3,4,2,1,2,4,3
"782",1.5,1,0.75,0.5,1.5,-0.0294351,-0.0029589000000001,2.0799999999932e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"783",1.5,1,0.75,1,1.5,-0.0358635,-0.00892340000000003,0.000201200000000012,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"784",1.5,1,0.75,1.5,1.5,-0.0402781,-0.018916,-0.000218399999999952,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
