"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...463",0.5,1,0.2,-1.5,-0.5,0.9916641,0.9241059,0.922989,0.9229874,0.8354449,0.9915967,0.9222055,0.9227159,0.9225018,0.9206841,0.8444146,0.991636,0.9241224,0.9226545,0.9228402,0.8355668,0.0675582,0.00111690000000009,1.59999999993499e-06,0.0875425,0.0675582,-0.000510400000000022,0.00181770000000003,0.0875425,-0.000188799999999989,0.00162730000000011,0.000402899999999984,1.0005104,0.9246163,0.3087672,0.3073772,1.0006992,0.9248051,0.3131426,0.312657,0.0693912,-0.000510400000000022,0.00181770000000003,0.0762695,0.00903710000000002,0.00162730000000011,0.0675136,0.00146789999999997,-0.000185699999999955,0.0872733999999999,0.000150000000000095,-0.000350999999999879
"Ys0...464",0.5,1,0.2,-1,-0.5,0.9930115,0.9352157,0.9325485,0.9324237,0.8515833,0.9930805,0.9320173,0.9319966,0.9317831,0.928553,0.8579288,0.9929963,0.9351864,0.931955,0.9323056,0.8517405,0.0577958000000001,0.00266719999999998,0.000124800000000036,0.0808403999999999,0.0577958000000001,2.07000000000956e-05,0.00323010000000001,0.0808403999999999,-0.000458800000000092,0.00264649999999989,0.00067230000000007,0.9999793,0.935195,0.2687531,0.265534,1.0004381,0.9356538,0.2786872,0.2780466,0.0610632,2.07000000000956e-05,0.00323010000000001,0.0706241999999999,0.00627650000000002,0.00264649999999989,0.0578099000000001,0.0032314,-0.000350599999999979,0.0805650999999999,0.000172399999999961,-0.000564200000000015
"Ys0...465",0.5,1,0.2,-0.5,-0.5,0.9939154,0.9427735,0.9390767,0.9388562,0.8699403,0.9940988,0.9387294,0.9383177,0.9381693,0.9339829,0.8732206,0.9939167,0.9428074,0.9382763,0.9387957,0.8699726,0.0511419,0.00369680000000006,0.000220499999999957,0.0689159,0.0511419,0.000411700000000015,0.00418640000000003,0.0689159,-0.000680800000000037,0.00328510000000004,0.000829200000000085,0.9995883,0.9423618,0.24145,0.2369942,1.0002691,0.9430426,0.2550087,0.2543218,0.0553693999999999,0.000411700000000015,0.00418640000000003,0.0607622999999999,0.00309690000000007,0.00328510000000004,0.0511093,0.00453110000000001,-0.000519400000000059,0.0688231,3.10000000000032e-05,-0.000834299999999955
"Ys0...466",0.5,1,0.2,0,-0.5,0.9945213,0.9477582,0.9433499,0.9431214,0.888351,0.994778,0.9431365,0.9424737,0.9423463,0.9375584,0.8884681,0.9945195,0.9478087,0.9424541,0.9430395,0.8883564,0.0467631000000001,0.00440830000000003,0.000228499999999965,0.0547704,0.0467631000000001,0.000662800000000074,0.00478789999999996,0.0547704,-0.000813900000000034,0.00374549999999996,0.000941300000000034,0.9993372,0.9470954,0.2234951,0.2182106,1.0001511,0.9479093,0.2394155,0.2386404,0.0516415,0.000662800000000074,0.00478789999999996,0.0490903,-0.000139600000000017,0.00374549999999996,0.0467108000000001,0.00535459999999999,-0.000585400000000069,0.0546831,7.20000000009602e-06,-0.000946299999999956
"Ys0...467",0.5,1,0.2,0.5,-0.5,0.9949013,0.9509412,0.9460659,0.9458255,0.9044894,0.9952025,0.9459358,0.9451257,0.9450082,0.939815,0.9019823,0.9949077,0.9509708,0.9450994,0.9457522,0.9045301,0.0439600999999999,0.00487530000000003,0.000240400000000029,0.0413361,0.0439600999999999,0.000810100000000036,0.00519320000000001,0.0413361,-0.000887599999999988,0.00406519999999999,0.00100509999999998,0.9991899,0.9501311,0.2120615,0.206246,1.0000775,0.9510187,0.2295363,0.228719,0.0492667,0.000810100000000036,0.00519320000000001,0.0378326999999999,-0.00280829999999999,0.00406519999999999,0.0439368999999999,0.00587139999999997,-0.000652800000000009,0.0412221,3.43000000000426e-05,-0.000996099999999944
"Ys0...468",0.5,1,0.2,1,-0.5,0.9951452,0.9529502,0.9477835,0.9475213,0.9174464,0.9954801,0.9476908,0.9467825,0.9466625,0.9412224,0.9127804,0.9951486,0.9529633,0.9467583,0.9474362,0.9174403,0.042195,0.00516669999999997,0.00026219999999999,0.0300749,0.042195,0.000908300000000084,0.00544009999999995,0.0300749,-0.000919500000000073,0.00425839999999988,0.00103950000000008,0.9990917,0.9520419,0.2048857,0.198718,1.0000112,0.9529614,0.2233714,0.2225126,0.0477892999999999,0.000908300000000084,0.00544009999999995,0.028442,-0.00500089999999997,0.00425839999999988,0.0421853000000001,0.00620499999999991,-0.000677899999999898,0.0299959,-9.50000000010665e-06,-0.00103829999999994
"Ys0...469",0.5,1,0.2,1.5,-0.5,0.9952908,0.9541781,0.9488457,0.9485575,0.92687,0.9956419,0.94877,0.9478073,0.9476959,0.9420871,0.9206556,0.9952941,0.9541918,0.9477962,0.9484847,0.9268288,0.0411127,0.00533240000000001,0.000288199999999961,0.0216875000000001,0.0411127,0.000962699999999983,0.00560880000000008,0.0216875000000001,-0.000950900000000088,0.00436970000000003,0.00106230000000007,0.9990373,0.9532154,0.2004746,0.1941038,0.9999882,0.9541663,0.2195724,0.2187108,0.0468719,0.000962699999999983,0.00560880000000008,0.0214314999999999,-0.00656549999999989,0.00436970000000003,0.0411022999999999,0.00639560000000006,-0.000688499999999981,0.0216559,-4.44999999998918e-05,-0.00106320000000004
"Ys0...470",0.5,1,0.75,-1.5,-0.5,0.9916735,0.9240658,0.9240812,0.9229874,0.8354449,0.9916,0.9221587,0.9227159,0.9225675,0.9206841,0.8444146,0.991636,0.9241224,0.9226545,0.9228402,0.8355668,0.0676076999999999,-1.53999999999987e-05,0.00109380000000003,0.0875425,0.0676076999999999,-0.000557200000000035,0.00188339999999998,0.0875425,-0.000247799999999909,0.000541800000000037,0.000396199999999958,1.0005572,0.924623,0.3089009,0.307551,1.000805,0.9248708,0.3130769,0.312657,0.0694413,-0.000557200000000035,0.00188339999999998,0.0762695,0.00904319999999992,0.000541800000000037,0.0675136,0.00146789999999997,-0.000185699999999955,0.0872733999999999,0.000159400000000032,-0.00148329999999997
"Ys0...471",0.5,1,0.75,-1,-0.5,0.9930094,0.9351915,0.9344337,0.9324237,0.8515833,0.9930824,0.9319742,0.9319966,0.931836,0.928553,0.8579288,0.9929963,0.9351864,0.931955,0.9323056,0.8517405,0.0578179000000001,0.00075779999999992,0.00201000000000007,0.0808403999999999,0.0578179000000001,-2.2399999999978e-05,0.00328300000000004,0.0808403999999999,-0.000492800000000071,0.000780199999999898,0.000653400000000026,1.0000224,0.9352139,0.2688635,0.2656686,1.0005152,0.9357067,0.2786343,0.2780466,0.0611082000000001,-2.2399999999978e-05,0.00328300000000004,0.0706241999999999,0.00627250000000001,0.000780199999999898,0.0578099000000001,0.0032314,-0.000350599999999979,0.0805650999999999,0.000170299999999957,-0.00247360000000008
"Ys0...472",0.5,1,0.75,-0.5,-0.5,0.9939149,0.942781,0.9415007,0.9388562,0.8699403,0.9940922,0.9386812,0.9383177,0.9382042,0.9339829,0.8732206,0.9939167,0.9428074,0.9382763,0.9387957,0.8699726,0.0511339000000001,0.00128030000000001,0.00264449999999994,0.0689159,0.0511339000000001,0.000363499999999961,0.00422130000000009,0.0689159,-0.000660000000000105,0.000916800000000051,0.000773500000000094,0.9996365,0.9424175,0.2415389,0.2370756,1.0002965,0.9430775,0.2549738,0.2543218,0.055411,0.000363499999999961,0.00422130000000009,0.0607622999999999,0.00310300000000008,0.000916800000000051,0.0511093,0.00453110000000001,-0.000519400000000059,0.0688231,3.05000000000444e-05,-0.0032508
"Ys0...473",0.5,1,0.75,0,-0.5,0.9945182,0.9477856,0.9461413,0.9431214,0.888351,0.9947725,0.943104,0.9424737,0.9423558,0.9375584,0.8884681,0.9945195,0.9478087,0.9424541,0.9430395,0.8883564,0.0467326,0.00164430000000004,0.00301989999999996,0.0547704,0.0467326,0.000630300000000084,0.00479739999999995,0.0547704,-0.000763500000000028,0.00101399999999996,0.000881400000000032,0.9993697,0.9471553,0.2235327,0.2182208,1.0001332,0.9479188,0.239406,0.2386404,0.0516684999999999,0.000630300000000084,0.00479739999999995,0.0490903,-0.000137199999999948,0.00101399999999996,0.0467108000000001,0.00535459999999999,-0.000585400000000069,0.0546831,4.10000000006239e-06,-0.00371029999999994
"Ys0...474",0.5,1,0.75,0.5,-0.5,0.9948879,0.9509581,0.9490754,0.9458255,0.9044894,0.995203,0.9459075,0.9451257,0.9450205,0.939815,0.9019823,0.9949077,0.9509708,0.9450994,0.9457522,0.9045301,0.0439298,0.00188270000000001,0.00324990000000003,0.0413361,0.0439298,0.000781800000000055,0.00520550000000009,0.0413361,-0.000854700000000097,0.00110089999999996,0.000959900000000014,0.9992182,0.9501763,0.2121012,0.2062688,1.0000729,0.951031,0.229524,0.228719,0.0492954999999999,0.000781800000000055,0.00520550000000009,0.0378326999999999,-0.00282219999999989,0.00110089999999996,0.0439368999999999,0.00587139999999997,-0.000652800000000009,0.0412221,2.09000000001014e-05,-0.00398869999999996
"Ys0...475",0.5,1,0.75,1,-0.5,0.995133,0.9529756,0.9509302,0.9475213,0.9174464,0.995479,0.9476708,0.9467825,0.946667,0.9412224,0.9127804,0.9951486,0.9529633,0.9467583,0.9474362,0.9174403,0.0421574,0.00204540000000009,0.00340889999999994,0.0300749,0.0421574,0.000888300000000064,0.00544460000000002,0.0300749,-0.000878600000000063,0.00115710000000002,0.000994099999999998,0.9991117,0.9520873,0.2049003,0.1987072,0.9999903,0.9529659,0.2233669,0.2225126,0.0478082,0.000888300000000064,0.00544460000000002,0.028442,-0.00501199999999991,0.00115710000000002,0.0421853000000001,0.00620499999999991,-0.000677899999999898,0.0299959,-2.17000000000134e-05,-0.00415959999999982
"Ys0...476",0.5,1,0.75,1.5,-0.5,0.9952768,0.9541837,0.9520784,0.9485575,0.92687,0.9956405,0.9487428,0.9478073,0.9477029,0.9420871,0.9206556,0.9952941,0.9541918,0.9477962,0.9484847,0.9268288,0.0410931,0.00210529999999998,0.00352089999999994,0.0216875000000001,0.0410931,0.000935499999999978,0.00561580000000006,0.0216875000000001,-0.000925100000000123,0.0011698,0.00102950000000013,0.9990645,0.9532482,0.2005234,0.194147,0.9999896,0.9541733,0.2195654,0.2187108,0.0468977,0.000935499999999978,0.00561580000000006,0.0214314999999999,-0.00657810000000003,0.0011698,0.0411022999999999,0.00639560000000006,-0.000688499999999981,0.0216559,-5.84999999999614e-05,-0.00429030000000008
"Ys0...477",0.5,1,-0.75,-1.5,0,NA,NA,NA,0.9384147,0.876912,NA,NA,0.9394171,NA,0.9378778,0.8793132,0.9932382,0.9424664,0.9394267,0.9385731,0.8768733,NA,NA,NA,0.0615027,NA,NA,NA,0.0615027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0585646,NA,NA,0.0507717999999999,0.00303970000000009,0.000853599999999899,0.0616998000000001,NA,NA
"Ys0...478",0.5,1,-0.75,-1,0,NA,NA,NA,0.9448852,0.8880189,NA,NA,0.9465245,NA,0.9438966,0.8896459,0.9940631,0.9500396,0.9464967,0.94506,0.8880541,NA,NA,NA,0.0568662999999999,NA,NA,NA,0.0568662999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0542507,NA,NA,0.0440235,0.00354290000000002,0.00143669999999996,0.0570059000000001,NA,NA
"Ys0...479",0.5,1,-0.75,-0.5,0,NA,NA,NA,0.9493514,0.9005209,NA,NA,0.9513653,NA,0.9480421,0.9012735,0.9946277,0.9552384,0.9513393,0.9494863,0.900619,NA,NA,NA,0.0488305,NA,NA,NA,0.0488305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467686,NA,NA,0.0393893,0.00389910000000004,0.00185299999999999,0.0488673000000001,NA,NA
"Ys0...480",0.5,1,-0.75,0,0,NA,NA,NA,0.9522731,0.9131185,NA,NA,0.9545598,NA,0.9507457,0.9130494,0.9950015,0.9586972,0.9545121,0.9524231,0.9130075,NA,NA,NA,0.0391545999999999,NA,NA,NA,0.0391545999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376963,NA,NA,0.0363043,0.00418510000000005,0.00208900000000001,0.0394156,NA,NA
"Ys0...481",0.5,1,-0.75,0.5,0,NA,NA,NA,0.954129,0.9242254,NA,NA,0.9566072,NA,0.95246,0.9233821,0.995239,0.9608807,0.9565624,0.9542991,0.9241883,NA,NA,NA,0.0299036,NA,NA,NA,0.0299036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290779,NA,NA,0.0343583,0.0043183,0.00226330000000008,0.0301108,NA,NA
"Ys0...482",0.5,1,-0.75,1,0,NA,NA,NA,0.9553054,0.9330361,NA,NA,0.9578732,NA,0.9535625,0.9316454,0.9953896,0.9622248,0.9578463,0.9554535,0.933072,NA,NA,NA,0.0222692999999999,NA,NA,NA,0.0222692999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219171,NA,NA,0.0331648,0.00437849999999995,0.00239280000000008,0.0223814999999999,NA,NA
"Ys0...483",0.5,1,-0.75,1.5,0,NA,NA,NA,0.9560275,0.939482,NA,NA,0.9586513,NA,0.9542263,0.937715,0.9954799,0.9630555,0.9586348,0.9561675,0.939509,NA,NA,NA,0.0165455,NA,NA,NA,0.0165455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165113,NA,NA,0.0324244,0.00442069999999994,0.00246730000000006,0.0166584999999999,NA,NA
"Ys0...484",0.5,1,-0.2,-1.5,0,0.9932419,0.9423715,0.9391948,0.9385686,0.876675,0.9934948,0.9418341,0.9394185,0.9392144,0.937876,0.879377,0.9932368,0.9424726,0.9393602,0.9384659,0.8768016,0.0508704,0.00317670000000003,0.000626200000000021,0.0618936,0.0508704,0.00241559999999996,0.00133839999999996,0.0618936,4.89000000001294e-05,0.00076110000000007,0.000155199999999911,0.9986127,0.9399559,0.2345418,0.2315888,0.9986616,0.939907,0.2458192,0.2458192,0.0516607,0.00241559999999996,0.00133839999999996,0.0584990000000001,0.00244909999999998,0.00076110000000007,0.0507642,0.00311240000000002,0.000894300000000015,0.0616643,0.000131699999999957,6.43000000000171e-05
"Ys0...485",0.5,1,-0.2,-1,0,0.9940469,0.9500339,0.9462097,0.9450349,0.8877447,0.994622,0.9490894,0.9464861,0.9463344,0.9439067,0.8897492,0.9940767,0.9500431,0.9464852,0.9449415,0.8878811,0.044013,0.00382419999999994,0.00117480000000003,0.0572902,0.044013,0.00260329999999998,0.00242770000000003,0.0572902,-3.2000000000032e-05,0.00122089999999997,0.000183700000000009,0.9976043,0.9474306,0.2053012,0.2017534,0.9975723,0.9474626,0.2195178,0.2195178,0.0455326,0.00260329999999998,0.00242770000000003,0.0541575,0.00142939999999991,0.00122089999999997,0.0440336,0.0035579,0.00154370000000004,0.0570604,0.000106599999999846,0.000266299999999942
"Ys0...486",0.5,1,-0.2,-0.5,0,0.9946022,0.9552073,0.9510112,0.9494461,0.9003726,0.9953875,0.9540778,0.9513254,0.9512103,0.9480573,0.9014819,0.9946411,0.9552653,0.9513477,0.9494081,0.9004308,0.0393949,0.00419610000000004,0.00156509999999999,0.0490735,0.0393949,0.00275239999999999,0.00315299999999996,0.0490735,-0.000144199999999928,0.00144370000000005,0.000259299999999962,0.9972476,0.9524549,0.1853117,0.1814298,0.9973918,0.9525991,0.2014648,0.2014648,0.0413097,0.00275239999999999,0.00315299999999996,0.0465754,0.000323999999999991,0.00144370000000005,0.0393758,0.00391759999999997,0.00193960000000004,0.0489773,1.93000000000554e-05,0.00027850000000007
"Ys0...487",0.5,1,-0.2,0,0,0.9949772,0.9586252,0.9541447,0.9523658,0.913077,0.9959034,0.9573449,0.954509,0.9544043,0.9507974,0.9131257,0.9950072,0.9587007,0.9545555,0.952308,0.9130978,0.0363520000000001,0.0044805,0.00177889999999992,0.0392888,0.0363520000000001,0.0028359,0.00360689999999997,0.0392888,-0.000183400000000056,0.0016446,0.000288100000000124,0.9971641,0.9557893,0.172176,0.1680598,0.9973475,0.9559727,0.1895966,0.1895966,0.0385584999999999,0.0028359,0.00360689999999997,0.0376717,-0.000877499999999976,0.0016446,0.0363065,0.00414519999999996,0.00224749999999996,0.0392102000000001,-9.20000000004251e-06,0.000335300000000038
"Ys0...488",0.5,1,-0.2,0.5,0,0.9952088,0.9608097,0.9561555,0.9542158,0.9241467,0.9962183,0.9594147,0.9565421,0.9564517,0.9525127,0.9234979,0.9952479,0.960875,0.9565825,0.9541651,0.9241773,0.0343991,0.00465419999999994,0.0019397000000001,0.0300691,0.0343991,0.0028726,0.00393900000000003,0.0300691,-0.000217699999999987,0.00178159999999994,0.000308099999999922,0.9971274,0.9579371,0.1638188,0.1595512,0.9973451,0.9581548,0.1820712,0.1820712,0.0368036,0.0028726,0.00393900000000003,0.0290148,-0.0016583,0.00178159999999994,0.0343728999999999,0.00429250000000003,0.00241740000000001,0.0299878,-8.49999999996687e-06,0.000361699999999909
"Ys0...489",0.5,1,-0.2,1,0,0.9953569,0.962187,0.9574104,0.9553705,0.9330235,0.9964254,0.960711,0.9578157,0.9577153,0.9535855,0.9317705,0.9953878,0.962228,0.9578635,0.9553133,0.9330574,0.0331699,0.00477660000000002,0.00203989999999998,0.022347,0.0331699,0.00289529999999993,0.00412980000000007,0.022347,-0.000208600000000003,0.00188130000000009,0.000309000000000004,0.9971047,0.9592917,0.1585753,0.154204,0.9973133,0.9595003,0.1773984,0.1773984,0.0357144,0.00289529999999993,0.00412980000000007,0.021815,-0.00232150000000009,0.00188130000000009,0.0331598000000001,0.00436449999999999,0.00255019999999995,0.0222559,2.99999999997524e-06,0.000412100000000026
"Ys0...490",0.5,1,-0.2,1.5,0,0.9954451,0.9630302,0.95819,0.956087,0.9394594,0.996552,0.9615102,0.9585992,0.958495,0.9542433,0.9377939,0.9954751,0.9630654,0.9586514,0.9560312,0.939474,0.0324149,0.00484019999999996,0.00210299999999997,0.0166276000000001,0.0324149,0.002911,0.00425169999999997,0.0166276000000001,-0.000219500000000039,0.00192919999999996,0.000323700000000038,0.997089,0.9601192,0.1553502,0.1509192,0.9973085,0.9603387,0.1745234,0.1745234,0.0350418,0.002911,0.00425169999999997,0.0164494000000001,-0.00277240000000001,0.00192919999999996,0.0324097,0.00441399999999992,0.00262020000000007,0.0165571999999999,-1.53999999998877e-05,0.000426200000000043
"Ys0...491",0.5,1,0.2,-1.5,0,0.9932744,0.9423707,0.939406,0.9385686,0.876675,0.9934927,0.9418042,0.9394185,0.9392089,0.937876,0.879377,0.9932368,0.9424726,0.9393602,0.9384659,0.8768016,0.0509037,0.00296470000000004,0.000837399999999988,0.0618936,0.0509037,0.00238569999999994,0.00133289999999997,0.0618936,8.35000000001251e-05,0.000579000000000107,0.000126099999999907,0.9985836,0.939985,0.2346024,0.2316502,0.9986671,0.9399015,0.2458302,0.2458302,0.0516885,0.00238569999999994,0.00133289999999997,0.0584990000000001,0.00248369999999998,0.000579000000000107,0.0507642,0.00311240000000002,0.000894300000000015,0.0616643,0.000164199999999948,-0.000147699999999973
"Ys0...492",0.5,1,0.2,-1,0,0.994088,0.9500541,0.9465815,0.9450349,0.8877447,0.9946122,0.949061,0.9464861,0.946327,0.9439067,0.8897492,0.9940767,0.9500431,0.9464852,0.9449415,0.8878811,0.0440339,0.00347260000000005,0.00154659999999995,0.0572902,0.0440339,0.00257490000000005,0.00242030000000004,0.0572902,2.3999999999913e-05,0.000897700000000001,0.000135100000000055,0.9975557,0.9474792,0.2053378,0.2017698,0.9975797,0.9474552,0.2195326,0.2195326,0.0455511999999999,0.00257490000000005,0.00242030000000004,0.0541575,0.00148029999999999,0.000897700000000001,0.0440336,0.0035579,0.00154370000000004,0.0570604,0.000147699999999862,-8.52999999999549e-05
"Ys0...493",0.5,1,0.2,-0.5,0,0.9946406,0.9552303,0.9514978,0.9494461,0.9003726,0.995382,0.9540452,0.9513254,0.9512064,0.9480573,0.9014819,0.9946411,0.9552653,0.9513477,0.9494081,0.9004308,0.0394103,0.00373250000000003,0.00205169999999999,0.0490735,0.0394103,0.00271980000000005,0.00314910000000002,0.0490735,-8.47000000000486e-05,0.00101269999999998,0.000203700000000029,0.9972802,0.9525105,0.1853539,0.181449,0.9973649,0.9525952,0.2014726,0.2014726,0.0413368,0.00271980000000005,0.00314910000000002,0.0465754,0.000367899999999977,0.00101269999999998,0.0393758,0.00391759999999997,0.00193960000000004,0.0489773,5.77000000000494e-05,-0.000185099999999938
"Ys0...494",0.5,1,0.2,0,0,0.995012,0.9586397,0.9546986,0.9523658,0.913077,0.9958975,0.9573161,0.954509,0.954392,0.9507974,0.9131257,0.9950072,0.9587007,0.9545555,0.952308,0.9130978,0.0363723,0.00394110000000003,0.00233279999999991,0.0392888,0.0363723,0.00280709999999995,0.0035946,0.0392888,-0.000127800000000011,0.00113400000000008,0.000244800000000045,0.9971929,0.9558326,0.1722191,0.1680884,0.9973207,0.9559604,0.1896212,0.1896212,0.0385814,0.00280709999999995,0.0035946,0.0376717,-0.000836799999999971,0.00113400000000008,0.0363065,0.00414519999999996,0.00224749999999996,0.0392102000000001,2.5599999999959e-05,-0.000204099999999929
"Ys0...495",0.5,1,0.2,0.5,0,0.9952451,0.9608285,0.9567477,0.9542158,0.9241467,0.996212,0.9593896,0.9565421,0.9564401,0.9525127,0.9234979,0.9952479,0.960875,0.9565825,0.9541651,0.9241773,0.0344166,0.0040808,0.00253190000000003,0.0300691,0.0344166,0.0028475,0.00392740000000003,0.0300691,-0.000162200000000001,0.00123329999999999,0.000264199999999937,0.9971525,0.957981,0.163850200000001,0.1595638,0.9973147,0.9581432,0.1820944,0.1820944,0.0368224,0.0028475,0.00392740000000003,0.0290148,-0.0016157,0.00123329999999999,0.0343728999999999,0.00429250000000003,0.00241740000000001,0.0299878,2.78000000000223e-05,-0.000211700000000037
"Ys0...496",0.5,1,0.2,1,0,0.9953933,0.9622036,0.9580314,0.9553705,0.9330235,0.9964202,0.9606862,0.9578157,0.9577058,0.9535855,0.9317705,0.9953878,0.962228,0.9578635,0.9553133,0.9330574,0.0331897,0.00417220000000007,0.00266089999999997,0.022347,0.0331897,0.0028705,0.00412030000000008,0.022347,-0.000157700000000038,0.00130170000000007,0.000267600000000034,0.9971295,0.9593331,0.1586083,0.1542204,0.9972872,0.9594908,0.1774174,0.1774174,0.0357339999999999,0.0028705,0.00412030000000008,0.021815,-0.0022799,0.00130170000000007,0.0331598000000001,0.00436449999999999,0.00255019999999995,0.0222559,3.94000000000228e-05,-0.000192299999999923
"Ys0...497",0.5,1,0.2,1.5,0,0.9954831,0.9630482,0.9588246,0.956087,0.9394594,0.9965441,0.9614869,0.9585992,0.9584898,0.9542433,0.9377939,0.9954751,0.9630654,0.9586514,0.9560312,0.939474,0.0324348999999999,0.00422359999999999,0.00273760000000001,0.0166276000000001,0.0324348999999999,0.00288770000000005,0.00424649999999993,0.0166276000000001,-0.000172999999999979,0.00133589999999995,0.000282400000000016,0.9971123,0.9601605,0.1553788,0.1509298,0.9972853,0.9603335,0.1745338,0.1745338,0.0350572,0.00288770000000005,0.00424649999999993,0.0164494000000001,-0.00272650000000008,0.00133589999999995,0.0324097,0.00441399999999992,0.00262020000000007,0.0165571999999999,2.26000000000948e-05,-0.000190399999999924
"Ys0...498",0.5,1,0.75,-1.5,0,0.9932561,0.94235,0.9397469,0.9385686,0.876675,0.9935124,0.9418313,0.9394185,0.939262,0.937876,0.879377,0.9932368,0.9424726,0.9393602,0.9384659,0.8768016,0.0509061,0.00260309999999997,0.00117830000000008,0.0618936,0.0509061,0.00241279999999999,0.001386,0.0618936,-1.73999999999452e-05,0.000190299999999977,0.000173899999999949,0.9986314,0.9399372,0.2345689,0.2316374,0.998614,0.9399546,0.245724,0.245724,0.0516810999999999,0.00241279999999999,0.001386,0.0584990000000001,0.0024457,0.000190299999999977,0.0507642,0.00311240000000002,0.000894300000000015,0.0616643,0.000145899999999921,-0.000509300000000046
"Ys0...499",0.5,1,0.75,-1,0,0.994069,0.9500245,0.9471472,0.9450349,0.8877447,0.9946336,0.9490965,0.9464861,0.9463793,0.9439067,0.8897492,0.9940767,0.9500431,0.9464852,0.9449415,0.8878811,0.0440444999999999,0.00287730000000008,0.00211229999999996,0.0572902,0.0440444999999999,0.00261040000000001,0.00247260000000005,0.0572902,-9.34000000000212e-05,0.00026690000000007,0.000200199999999984,0.9976208,0.9474141,0.2052964,0.201758,0.9975274,0.9475075,0.219428,0.219428,0.0455371,0.00261040000000001,0.00247260000000005,0.0541575,0.00143989999999994,0.00026690000000007,0.0440336,0.0035579,0.00154370000000004,0.0570604,0.000128699999999871,-0.00068059999999992
