"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"153",-0.5,1.5,0.2,-1.5,0.0150638962205267,0.634171410190162,-0.00309332706641552,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"154",-0.5,1.5,0.2,-1,0.0447743699330045,0.75396583009761,-0.00351136298284604,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"155",-0.5,1.5,0.2,1,0.0980183722526879,0.556336393439124,-0.00379502209478133,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"156",-0.5,1.5,0.2,1.5,0.0999885858114435,0.521017771510561,-0.0043697032818617,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"157",-0.5,1.5,0.75,-1.5,0.014652256516051,0.634342820420838,-0.00171022437193757,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"158",-0.5,1.5,0.75,-1,0.0448967563603437,0.754502923879655,-0.0016776457208536,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"159",-0.5,1.5,0.75,1,0.0983179110917352,0.556515904882812,-0.00279272041916023,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"160",-0.5,1.5,0.75,1.5,0.100473689387228,0.521412353668556,-0.00336113476721422,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"161",0.5,-1.5,-0.75,-1.5,0.0160914928743194,-0.432519608571004,0.000949292446679628,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"162",0.5,-1.5,-0.75,-1,0.0489764198737821,-0.367787226991431,0.000700789697339221,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"163",0.5,-1.5,-0.75,1,0.132420377074077,0.178787887073848,0.00112735673805808,4,1,3,2,4,3,2,1,4,3,2,1,4,1,3,2
"164",0.5,-1.5,-0.75,1.5,0.141233115025445,0.245724733870603,0.000613957246024643,4,1,3,2,4,3,2,1,4,3,2,1,4,1,3,2
"165",0.5,-1.5,-0.2,-1.5,0.0161122543034575,-0.433018522968614,0.0011107568822295,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"166",0.5,-1.5,-0.2,-1,0.0487250343661461,-0.368151787294863,0.000929338499189747,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"167",0.5,-1.5,-0.2,1,0.132378188692299,0.178472211685691,0.0010083651141648,4,1,3,2,4,3,2,1,4,3,2,1,4,1,3,2
"168",0.5,-1.5,-0.2,1.5,0.140906340982801,0.245604069866787,0.000815827574986994,4,1,3,2,4,3,2,1,4,3,2,1,4,1,3,2
"169",0.5,-1.5,0.2,-1.5,0.0160546099562744,-0.433223689506009,-0.000861619772860145,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
"170",0.5,-1.5,0.2,-1,0.0488883313887203,-0.368724258734241,-0.00122142548747251,4,2,3,1,4,3,2,1,4,2,1,3,4,2,3,1
