"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"263",1.5,-1,-0.2,1,0.0326243000000002,0.00803276533092,1,3,4,2,1,3,2,4
"264",1.5,-1,-0.2,1.5,0.0335122000000001,0.00817056095556255,1,4,3,2,1,3,2,4
"265",1.5,-1,0.2,-1.5,0.0111013999999998,0.00351956863359999,1,2,3,4,1,2,3,4
"266",1.5,-1,0.2,-1,0.0192885999999999,0.00559763223479999,1,2,3,4,1,2,3,4
"267",1.5,-1,0.2,1,0.0325851000000008,0.00802083936016996,1,3,2,4,1,3,2,4
"268",1.5,-1,0.2,1.5,0.0335025999999998,0.00815562488531005,1,4,2,3,1,3,2,4
"269",1.5,-1,0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"270",1.5,-1,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"271",1.5,-1,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"272",1.5,-1,0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"273",1.5,0,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"274",1.5,0,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"275",1.5,0,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"276",1.5,0,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"277",1.5,0,-0.2,-1.5,0,0.0130317897526425,1,2,3,4,1,2,3,4
"278",1.5,0,-0.2,-1,0,0.0225463251275325,1,2,3,4,1,2,3,4
"279",1.5,0,-0.2,1,-4.44089209850063e-16,0.0376184048083201,1,3,2,4,1,3,2,4
"280",1.5,0,-0.2,1.5,-4.44089209850063e-16,0.0387009542658375,1,3,2,4,1,3,2,4
"281",1.5,0,0.2,-1.5,0,0.0129926250662399,1,2,3,4,1,2,3,4
"282",1.5,0,0.2,-1,-4.44089209850063e-16,0.0225060179904,1,2,3,4,1,2,3,4
"283",1.5,0,0.2,1,0,0.03755530254528,1,3,2,4,1,3,2,4
"284",1.5,0,0.2,1.5,0,0.0386338888972801,1,3,2,4,1,3,2,4
"285",1.5,0,0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"286",1.5,0,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"287",1.5,0,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"288",1.5,0,0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"289",1.5,1,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"290",1.5,1,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"291",1.5,1,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"292",1.5,1,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"293",1.5,1,-0.2,-1.5,-0.0111848999999991,0.0283408688707723,1,2,3,4,1,2,3,4
"294",1.5,1,-0.2,-1,-0.0193618999999989,0.0502518915042021,1,2,3,4,1,2,3,4
"295",1.5,1,-0.2,1,-0.0326243000000002,0.0870428169965999,1,3,2,4,1,3,2,4
"296",1.5,1,-0.2,1.5,-0.0335122000000005,0.0897755616545127,1,3,2,4,1,3,2,4
"297",1.5,1,0.2,-1.5,-0.0111013999999994,0.0282472469675201,1,2,3,4,1,2,3,4
"298",1.5,1,0.2,-1,-0.0192885999999994,0.0501450394169996,1,2,3,4,1,2,3,4
"299",1.5,1,0.2,1,-0.0325850999999995,0.0868886127687499,1,3,2,4,1,3,2,4
"300",1.5,1,0.2,1.5,-0.0335026000000003,0.0896195884906099,1,3,2,4,1,3,2,4
"301",1.5,1,0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"302",1.5,1,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"303",1.5,1,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"304",1.5,1,0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"305",1.5,1.5,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"306",1.5,1.5,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"307",1.5,1.5,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"308",1.5,1.5,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"309",1.5,1.5,-0.2,-1.5,-0.0167773499999999,0.0381721343421601,1,2,3,4,1,2,3,4
"310",1.5,1.5,-0.2,-1,-0.0290428499999997,0.0681404486655373,1,2,3,4,1,2,3,4
"311",1.5,1.5,-0.2,1,-0.0489364499999994,0.11919456285732,1,3,2,4,1,3,2,4
"312",1.5,1.5,-0.2,1.5,-0.0502682999999982,0.123016945628249,1,3,2,4,1,3,2,4
"313",1.5,1.5,0.2,-1.5,-0.0166520999999999,0.0380426449689001,1,2,3,4,1,2,3,4
"314",1.5,1.5,0.2,-1,-0.0289328999999992,0.0679885385069245,1,2,3,4,1,2,3,4
"315",1.5,1.5,0.2,1,-0.0488776499999997,0.118979835519869,1,3,2,4,1,3,2,4
"316",1.5,1.5,0.2,1.5,-0.0502538999999995,0.122802726630285,1,3,2,4,1,3,2,4
"317",1.5,1.5,0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"318",1.5,1.5,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"319",1.5,1.5,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"320",1.5,1.5,0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
