"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...268",1.5,-1,0.2,1.5,-0.0214359,0.00665569999999993,-0.0214568000000001,-0.0238387,-0.0734281999999999,-0.0266584,0.0443879
"Ys1...269",1.5,-1,0.75,-1.5,-0.0212639,0.0126573,-0.0400351,-0.0359970000000001,-0.0193989,-0.0126969,0.0107400999999999
"Ys1...270",1.5,-1,0.75,-1,-0.0214496,0.0184510999999999,-0.0337959,-0.0292490000000001,-0.0346649999999999,-0.0184624,0.0207494999999999
"Ys1...271",1.5,-1,0.75,1,-0.0214637000000001,0.0107377,-0.0271693,-0.0240503,-0.0648652,-0.0257997000000001,0.0421844999999998
"Ys1...272",1.5,-1,0.75,1.5,-0.0214669000000001,0.00680800000000004,-0.0268193999999999,-0.0238615,-0.0681628000000001,-0.0266839,0.0444368000000001
"Ys1...273",1.5,0,-0.75,-1.5,-0.00959989999999999,4.74000000000308e-05,-0.0526893,-0.0580371,-0.0230779999999999,-0.0113647,0.00636550000000002
"Ys1...274",1.5,0,-0.75,-1,-0.0089011,0.00406649999999997,-0.0468313,-0.0528566,-0.0349444,-0.0164588,0.0124603
"Ys1...275",1.5,0,-0.75,1,-0.00810619999999995,0.00461990000000001,-0.0437449000000001,-0.0487847,-0.0548548999999999,-0.0230752,0.0267399
"Ys1...276",1.5,0,-0.75,1.5,-0.00808039999999999,0.00279109999999994,-0.0436189,-0.0486252,-0.0572731999999999,-0.0238441,0.0284227999999999
"Ys1...277",1.5,0,-0.2,-1.5,-0.00961240000000008,5.67000000000206e-05,-0.0551499999999999,-0.0579270000000001,-0.0205869000000001,-0.0113217,0.00648819999999994
"Ys1...278",1.5,0,-0.2,-1,-0.00890959999999996,0.00406059999999997,-0.0492750000000001,-0.0527523,-0.0324825999999999,-0.0164529,0.0125524
