"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...123",-0.5,0,0.2,1,0.7198637,0.679245,0.7509344,0.8242757,0.8384609,0.7415017,0.714689,0.760927,0.7608838,0.8718507,0.8836659,0.719888,0.6792951,0.760886,0.8242713,0.8384845,0.0406187,-0.0716894,-0.0733412999999999,-0.0141852,0.0406187,-0.046238,-0.1109669,-0.0141852,0.0121742,-0.0254514,0.012131,0.953762,0.725483,1.048768,1.048768,0.9659362,0.7133088,0.6711391,0.6077472,0.0268127,-0.046238,-0.1109669,-0.0118152,0.023567,-0.0254514,0.0405928999999999,-0.0815908999999999,-0.0633853000000001,-0.0142131999999999,-6.99999999964618e-07,0.0099014999999999
"Ys0...124",-0.5,0,0.2,1.5,0.6994339,0.662471,0.72736,0.8139969,0.8249563,0.7161988,0.6930318,0.7358825,0.7360721,0.8584545,0.8763527,0.6994781,0.6625756,0.7359867,0.8138315,0.824964,0.0369629,-0.064889,-0.0866369,-0.0109594,0.0369629,-0.0428507,-0.1223824,-0.0109594,0.0137072,-0.0220383,0.0138968,0.9571493,0.7053217,1.1421714,1.1421714,0.9708565,0.6916145,0.733022,0.6550972,0.023167,-0.0428507,-0.1223824,-0.0178982,0.0346315,-0.0220383,0.0369024999999999,-0.0734111,-0.0778448,-0.0111325,-3.64999999998838e-05,0.00852209999999998
"Ys0...125",-0.5,0,0.75,-1.5,0.8618104,0.8237513,0.8837008,0.8987918,0.782451,0.90712,0.8534588,0.9047802,0.904843,0.924827,0.7008333,0.8615782,0.823709,0.9049039,0.8988449,0.7824067,0.0380591,-0.0599495,-0.0150910000000001,0.1163408,0.0380591,-0.0513214000000001,-0.019984,0.1163408,-0.00373509999999999,-0.00862809999999992,0.00367230000000007,0.9762809,0.8750727,0.483522,0.483522,0.980016,0.8788078,0.34066,0.34066,0.0536612000000001,-0.0513214000000001,-0.019984,0.2239937,-0.1269273,-0.00862809999999992,0.0378691999999999,-0.0811949,0.00605900000000004,0.1164382,0.000187900000000019,0.0212454
"Ys0...126",-0.5,0,0.75,-1,0.8311868,0.7855487,0.8484056,0.8820125,0.8376808,0.8796361,0.8303966,0.8835601,0.883491,0.923397,0.7636661,0.8311583,0.7855589,0.8836336,0.8820166,0.8375368,0.0456381,-0.0628569,-0.0336069,0.0443317,0.0456381,-0.0531634999999999,-0.039906,0.0443317,-0.00339430000000007,-0.00969340000000007,0.00346340000000001,0.9566997,0.8387122,0.5720866,0.5720866,0.960094,0.8421065,0.386224,0.386224,0.0492395,-0.0531634999999999,-0.039906,0.1597309,-0.122464,-0.00969340000000007,0.0455994000000001,-0.0980747000000001,0.00161699999999998,0.0444798000000001,-0.000115500000000046,0.0352178000000001
"Ys0...127",-0.5,0,0.75,1,0.7198356,0.679193,0.7283507,0.8243003,0.8385424,0.741433,0.7146452,0.7609112,0.760894,0.871771,0.8835783,0.7198244,0.679245,0.7608919,0.8244434,0.8385228,0.0406426,-0.0491577,-0.0959496,-0.0142421,0.0406426,-0.046266,-0.110877,-0.0142421,0.0120357000000001,-0.00289169999999994,0.0120185,0.953734,0.725459,1.0488872,1.0488872,0.9657697,0.7134233,0.6712637,0.6078574,0.0267878,-0.046266,-0.110877,-0.0118073000000001,0.0234385,-0.00289169999999994,0.0405794,-0.0816469,-0.0635515000000001,-0.0140794,-8.4000000000195e-06,0.0324892
"Ys0...128",-0.5,0,0.75,1.5,0.69941,0.6626253,0.7076714,0.8139425,0.825046,0.7163733,0.6931559,0.7360506,0.7360542,0.8584178,0.8763237,0.6993345,0.6625155,0.7359589,0.8139837,0.8249923,0.0367847,-0.0450461,-0.1062711,-0.0111034999999999,0.0367847,-0.0428947,-0.1223636,-0.0111034999999999,0.0139410999999999,-0.00215140000000003,0.0139446999999999,0.9571053,0.70552,1.141587,1.141587,0.9710464,0.6915789,0.7331677,0.6552794,0.0232173999999999,-0.0428947,-0.1223636,-0.0179059,0.0343144000000001,-0.00215140000000003,0.0368189999999999,-0.0734433999999999,-0.0780248,-0.0110086,2.18000000000718e-05,0.0283973
"Ys0...129",-0.5,1,-0.75,-1.5,0.8544153,0.8039412,0.8798634,0.8885042,0.6041007,0.878642,0.7976665,0.8738283,0.8739084,0.8933139,0.6367348,0.8542183,0.8036622,0.8739924,0.8885322,0.6040627,0.0504741,-0.0759221999999999,-0.0086408,0.2844035,0.0504741,-0.0761618000000001,-0.0194055,0.2844035,0.0110043000000001,0.000239600000000117,0.0110844000000001,0.9915988,0.880103,0.6570104,0.6570104,0.9805945,0.8690987,0.4509596,0.4363638,0.0809755000000001,-0.0761618000000001,-0.0194055,0.2565791,0.00840739999999995,0.000239600000000117,0.0505561,-0.0703302,-0.0145398,0.2844695,0.000158999999999909,-0.00559199999999993
"Ys0...130",-0.5,1,-0.75,-1,0.8599592,0.7986169,0.8531684,0.8863176,0.6916555,0.8515166,0.7746745,0.8461264,0.8462542,0.8878814,0.710108,0.8598082,0.798549,0.8462472,0.8863277,0.6915191,0.0613423000000001,-0.0545515000000001,-0.0331492,0.1946621,0.0613423000000001,-0.0714518999999999,-0.0416272000000001,0.1946621,0.0253783999999999,0.0169003999999998,0.0255061999999999,0.9837512,0.8700688,0.7583982,0.7583982,0.9583728,0.8446904,0.4916654,0.451602,0.0768420999999999,-0.0714518999999999,-0.0416272000000001,0.1777734,0.0268951000000001,0.0169003999999998,0.0612592000000001,-0.0476982,-0.0400805000000001,0.1948086,1.46000000000868e-05,-0.00685330000000006
"Ys0...131",-0.5,1,-0.75,1,0.841349,0.762141,0.7008917,0.8603429,0.85304,0.7108249,0.6639056,0.7097355,0.7096752,0.8275553,0.8461737,0.8409941,0.7618671,0.7094449,0.8603629,0.8529462,0.0792080000000001,0.0612493,-0.1594512,0.0073029,0.0792080000000001,-0.0458299,-0.1178801,0.0073029,0.0655081,0.1070792,0.0654477999999999,0.9541701,0.8079709,1.2003123,1.1479068,1.0196782,0.7424628,0.7748713,0.6242036,0.0469193,-0.0458299,-0.1178801,-0.0186184,0.1236578,0.1070792,0.0791269999999999,0.0524222,-0.150918,0.00741670000000005,0.000261100000000014,0.00882709999999998
"Ys0...132",-0.5,1,-0.75,1.5,0.8280004,0.7502932,0.6755377,0.8523331,0.8506235,0.6870313,0.6449263,0.6863431,0.6867027,0.8146709,0.8337313,0.8278526,0.7502202,0.6862354,0.8523663,0.8506399,0.0777072,0.0747555,-0.1767954,0.00170959999999998,0.0777072,-0.0414168,-0.1279682,0.00170959999999998,0.0673451,0.1161723,0.0677047000000001,0.9585832,0.79171,1.2735111,1.209561,1.0259283,0.7243649,0.8316224,0.665992,0.0421050000000001,-0.0414168,-0.1279682,-0.0190604,0.1240769,0.1161723,0.0776324,0.0639848,-0.1661309,0.00172640000000002,0.000164199999999948,0.0107707
"Ys0...133",-0.5,1,-0.2,-1.5,0.8544053,0.8038332,0.8750407,0.8886688,0.6039902,0.8786202,0.7977518,0.8740137,0.873989,0.8932476,0.6369924,0.8541885,0.8038323,0.8738822,0.888682,0.6039198,0.0505721,-0.0712075,-0.0136281,0.2846786,0.0505721,-0.0762619,-0.0192586,0.2846786,0.0106849,0.00505440000000001,0.0106602,0.9914263,0.8800951,0.656469,0.656469,0.9807414,0.8694102,0.450847,0.4361672,0.0808684,-0.0762619,-0.0192586,0.2562552,0.00878730000000005,0.00505440000000001,0.0503562,-0.0700499,-0.0147997999999999,0.2847622,0.000146399999999991,-0.00115759999999998
"Ys0...134",-0.5,1,-0.2,-1,0.8599825,0.7986101,0.846832,0.8863948,0.6916982,0.8515461,0.7749593,0.8461355,0.846267,0.8880562,0.7099396,0.8597595,0.798653,0.8462086,0.886505,0.6915562,0.0613724,-0.0482219,-0.0395628,0.1946966,0.0613724,-0.0711762,-0.0417892,0.1946966,0.0251806999999999,0.0229543,0.0253121999999999,0.9833915,0.8697863,0.7578104,0.7578104,0.9582108,0.8446056,0.4912258,0.451098,0.0765868,-0.0711762,-0.0417892,0.1781166,0.0266778,0.0229543,0.0611065000000001,-0.0475556,-0.0402964,0.1949488,8.09999999998867e-05,-0.000666300000000009
"Ys0...135",-0.5,1,-0.2,1,0.841179,0.7619726,0.7041026,0.8603529,0.8530446,0.7108755,0.6638581,0.7095758,0.7096831,0.8276716,0.8461068,0.8411315,0.7618539,0.709356,0.8603545,0.852892,0.0792064,0.05787,-0.1562503,0.00730829999999993,0.0792064,-0.0457177,-0.1179885,0.00730829999999993,0.0653258999999999,0.1035877,0.0654332,0.9542823,0.8076903,1.2007354,1.1483386,1.0196082,0.7423644,0.7746208,0.623951,0.0470174,-0.0457177,-0.1179885,-0.0184352000000001,0.1233657,0.1035877,0.0792776000000001,0.0524979,-0.1509985,0.00746250000000004,-0.00010510000000008,0.00537209999999999
"Ys0...136",-0.5,1,-0.2,1.5,0.8277742,0.7505024,0.6802625,0.8524284,0.8504554,0.6867809,0.6450138,0.6862671,0.6865897,0.8146643,0.8336483,0.8277958,0.7501667,0.6863244,0.852201,0.8505903,0.0772718,0.0702399,-0.1721659,0.001973,0.0772718,-0.0412533,-0.1280746,0.001973,0.0674019000000001,0.1114932,0.0677245000000001,0.9587467,0.7917557,1.2732029,1.2089676,1.0261486,0.7243538,0.8316533,0.6658146,0.0417671000000001,-0.0412533,-0.1280746,-0.018984,0.1241862,0.1114932,0.0776291,0.0638423,-0.1658766,0.00161069999999996,0.000113300000000094,0.0063976
"Ys0...137",-0.5,1,0.2,-1.5,0.8542796,0.8037794,0.8730592,0.8887445,0.6039287,0.8786186,0.7976133,0.8739167,0.8737884,0.8933504,0.6365201,0.8542402,0.8035788,0.8739693,0.8885424,0.6042528,0.0505002,-0.0692798,-0.0156853,0.2848158,0.0505002,-0.0763034,-0.019562,0.2848158,0.0109003,0.00702360000000002,0.010772,0.9913383,0.8800828,0.65694,0.65694,0.980438,0.8691825,0.4507663,0.4358102,0.0810053000000001,-0.0763034,-0.019562,0.2568303,0.00825240000000005,0.00702360000000002,0.0506614,-0.0703904999999999,-0.0145731,0.2842896,0.000363500000000072,0.00111069999999991
"Ys0...138",-0.5,1,0.2,-1,0.859905,0.7983715,0.8464345,0.886454,0.6916407,0.8513397,0.7744655,0.8462311,0.8461211,0.8880121,0.7097242,0.8596504,0.7984438,0.8463168,0.8864949,0.6915309,0.0615335,-0.048063,-0.0400195,0.1948133,0.0615335,-0.0717656,-0.041891,0.1948133,0.0255741,0.0237026,0.0254641,0.9836831,0.8701371,0.7586068,0.7586068,0.958109,0.844563,0.4914007,0.4510678,0.0768742,-0.0717656,-0.041891,0.1782879,0.0266488,0.0237026,0.0612066,-0.0478729999999999,-0.0401781,0.194964,0.000144799999999945,-0.000190000000000023
"Ys0...139",-0.5,1,0.2,1,0.8412856,0.7620823,0.7168925,0.8604123,0.8531559,0.7110533,0.6639011,0.7094912,0.7095714,0.8275502,0.8462304,0.8411141,0.7620458,0.7093317,0.860255,0.8530116,0.0792033,0.0451897999999999,-0.1435198,0.00725640000000005,0.0792033,-0.0455901,-0.1179788,0.00725640000000005,0.0652389,0.0907798999999999,0.0653191,0.9544099,0.8076724,1.2006243,1.1480332,1.0196488,0.7424335,0.7749159,0.624075,0.0471522,-0.0455901,-0.1179788,-0.0186802,0.1233068,0.0907798999999999,0.0790683,0.0527141,-0.1509233,0.00724340000000001,2.7200000000005e-05,-0.00752430000000004
"Ys0...140",-0.5,1,0.2,1.5,0.8278575,0.75012,0.6943921,0.852244,0.8505591,0.6868449,0.6449542,0.6864188,0.6862009,0.8146662,0.833931,0.8279301,0.7500997,0.6862035,0.8522801,0.8507406,0.0777375,0.0557279000000001,-0.1578519,0.00168489999999999,0.0777375,-0.0414646,-0.1284653,0.00168489999999999,0.0678059,0.0971925,0.067588,0.9585354,0.7915846,1.2735528,1.2098516,1.0263413,0.7237787,0.8322227,0.6661796,0.0418906999999999,-0.0414646,-0.1284653,-0.0192648,0.1243845,0.0971925,0.0778304,0.0638962000000001,-0.1660766,0.00153950000000003,0.000108899999999967,-0.00816830000000002
"Ys0...141",-0.5,1,0.75,-1.5,0.8541166,0.8036634,0.8715564,0.8887113,0.6037706,0.8786445,0.7976065,0.8739236,0.8738896,0.893287,0.636685,0.8542586,0.8037101,0.8740118,0.8886431,0.604048,0.0504532,-0.067893,-0.0171549,0.2849407,0.0504532,-0.0763171,-0.0193974,0.2849407,0.0106666000000001,0.00842410000000005,0.0106326000000001,0.9912692,0.8799805,0.6569398,0.6569398,0.9806026,0.8693139,0.4508251,0.4360034,0.0810380000000001,-0.0763171,-0.0193974,0.256602,0.00838649999999985,0.00842410000000005,0.0505485,-0.0703017,-0.0146313,0.2845951,0.000135400000000008,0.00240870000000004
"Ys0...142",-0.5,1,0.75,-1,0.8598716,0.7984931,0.8502042,0.8864071,0.6916727,0.8514185,0.7746999,0.846384,0.8462286,0.887845,0.7099334,0.8600405,0.7986498,0.8462512,0.8865129,0.6916224,0.0613785,-0.0517111,-0.0362029,0.1947344,0.0613785,-0.0716841,-0.0416164,0.1947344,0.0253865,0.019973,0.0252311,0.9837701,0.8701772,0.7578322,0.7578322,0.9583836,0.8447907,0.4916743,0.4514958,0.0767186,-0.0716841,-0.0416164,0.1779116,0.0267138,0.019973,0.0613907,-0.0476014,-0.0402617000000001,0.1948905,-0.000219200000000086,-0.00410969999999999
"Ys0...143",-0.5,1,0.75,1,0.8411363,0.7619713,0.7441086,0.8604759,0.8528946,0.7109343,0.6636954,0.7096728,0.7096488,0.8276165,0.846284,0.8411399,0.7618785,0.7094831,0.8603202,0.8530165,0.0791649999999999,0.0178627,-0.1163673,0.00758130000000001,0.0791649999999999,-0.0459773999999999,-0.1179677,0.00758130000000001,0.0654405,0.0638401,0.0654165,0.9540226,0.8079487,1.2009651,1.1486666,1.0194631,0.7425082,0.7746423,0.6238152,0.0472389,-0.0459773999999999,-0.1179677,-0.0186675000000001,0.1235914,0.0638401,0.0792614,0.0523954,-0.1508371,0.00730370000000002,0.000118299999999905,-0.0345327
"Ys0...144",-0.5,1,0.75,1.5,0.8279206,0.7503127,0.7225307,0.8522791,0.8505915,0.6867698,0.6449316,0.6863238,0.6864262,0.8147144,0.8338594,0.8279454,0.7502281,0.6863354,0.8523718,0.8505064,0.0776079,0.0277820000000001,-0.1297484,0.00168760000000001,0.0776079,-0.0413922,-0.1282882,0.00168760000000001,0.0677140000000001,0.0691742000000001,0.0678164,0.9586078,0.7917049,1.2735003,1.2095114,1.0263218,0.7239909,0.8318659,0.666013,0.0418381999999999,-0.0413922,-0.1282882,-0.0191450000000001,0.1244187,0.0691742000000001,0.0777173000000001,0.0638926999999999,-0.1660364,0.00186540000000002,-0.000109899999999996,-0.0361106999999998
"Ys0...145",-0.5,1.5,-0.75,-1.5,0.8514086,0.7958275,0.8516412,0.8828295,0.5493603,0.8597574,0.7703339,0.8560089,0.8561334,0.8743326,0.6237461,0.8513292,0.795845,0.8560845,0.8829121,0.5493336,0.0555810999999999,-0.0558137,-0.0311883000000001,0.3334692,0.0555810999999999,-0.0856749999999999,-0.0181992,0.3334692,0.0168721999999999,0.0298613,0.0169967,0.998673,0.8815025,0.7473144,0.7473144,0.9818008,0.8646303,0.5123719,0.4856758,0.0894235,-0.0856749999999999,-0.0181992,0.2505865,0.0660369999999999,0.0298613,0.0554842,-0.0602395,-0.0268276,0.3335785,5.26999999999056e-05,0.00442580000000004
"Ys0...146",-0.5,1.5,-0.75,-1,0.873248,0.8129252,0.813821,0.8910136,0.639697,0.8330887,0.7484877,0.8267169,0.8266875,0.8666983,0.6932193,0.8731688,0.812909,0.8267624,0.8910417,0.639545,0.0603228,-0.000895800000000002,-0.0771925999999999,0.2513166,0.0603228,-0.0782292,-0.0400108,0.2513166,0.0401516000000001,0.0773334,0.0401222000000001,1.0001408,0.8911544,0.8495908,0.8495908,0.9619224,0.8510028,0.5489023,0.4845762,0.084601,-0.0782292,-0.0400108,0.173479,0.0936816,0.0773334,0.0602598,-0.0138534,-0.0642793,0.2514967,-7.2799999999873e-05,0.0129576
"Ys0...147",-0.5,1.5,-0.75,1,0.8917712,0.8356817,0.6511295,0.8951066,0.8656679,0.6965387,0.6508846,0.6947543,0.6949435,0.8041609,0.8268015,0.8917817,0.8357406,0.6946351,0.8951095,0.8657633,0.0560895,0.1845522,-0.2439771,0.0294386999999999,0.0560895,-0.0438697,-0.1092174,0.0294386999999999,0.0936621999999999,0.2284219,0.0938513999999999,0.9844448,0.8795514,1.1677948,1.0268674,1.0497925,0.7858892,0.8016281,0.601465,0.0456540999999999,-0.0438697,-0.1092174,-0.0226406,0.1563661,0.2284219,0.0560411000000001,0.1411055,-0.2004744,0.0293462,8.48999999999434e-05,0.0434466999999999
"Ys0...148",-0.5,1.5,-0.75,1.5,0.8846193,0.8326237,0.6265718,0.8922298,0.8728082,0.6735188,0.6346057,0.6731831,0.6734059,0.7918748,0.8129929,0.8847281,0.832892,0.6731028,0.8921816,0.8728209,0.0519956,0.2060519,-0.265658,0.0194215999999999,0.0519956,-0.0385774,-0.1184689,0.0194215999999999,0.0974402,0.2446293,0.0976629999999999,0.9789713,0.8712011,1.2249818,1.0655412,1.0588628,0.7737609,0.8506147,0.6317908,0.0389130999999999,-0.0385774,-0.1184689,-0.0211181,0.1512852,0.2446293,0.0518361000000001,0.1597892,-0.2190788,0.0193607,-9.61000000000434e-05,0.0462627
"Ys0...149",-0.5,1.5,-0.2,-1.5,0.8514609,0.7959871,0.8545178,0.8830222,0.5492561,0.8596213,0.770281,0.856142,0.8559115,0.8743095,0.6238051,0.8513319,0.7957069,0.8561036,0.8828426,0.5490953,0.0554738,-0.0585307,-0.0285044,0.3337661,0.0554738,-0.085861,-0.0183979999999999,0.3337661,0.0172238999999998,0.0273302999999999,0.0169933999999999,0.9988259,0.8818481,0.747154,0.747154,0.981602,0.8646242,0.5124473,0.4853366,0.0893403,-0.085861,-0.0183979999999999,0.2505044,0.0663885999999999,0.0273302999999999,0.055625,-0.0603967,-0.0267390000000001,0.3337473,-3.18000000001373e-05,0.00186599999999992
"Ys0...150",-0.5,1.5,-0.2,-1,0.873319,0.8130339,0.8217332,0.8909668,0.6398405,0.832986,0.7488267,0.8268595,0.8267557,0.8667428,0.6933301,0.8731815,0.8128269,0.8268133,0.8908925,0.6396555,0.0602851,-0.00869930000000008,-0.0692335999999999,0.2511263,0.0602851,-0.0780328,-0.0399871000000001,0.2511263,0.0400870000000001,0.0693334999999999,0.0399832000000001,1.0000999,0.8910667,0.8486276,0.8486276,0.9620542,0.8509797,0.5487919,0.4845808,0.0841593,-0.0780328,-0.0399871000000001,0.1734127,0.0938225999999999,0.0693334999999999,0.0603546,-0.0139864,-0.0640792,0.251237,-4.75000000000891e-05,0.00528709999999988
"Ys0...151",-0.5,1.5,-0.2,1,0.89177,0.8359507,0.6791969,0.8951691,0.8656392,0.6966231,0.6508697,0.694661,0.6949254,0.8042122,0.8267886,0.8917156,0.8357565,0.6945008,0.8951239,0.8657622,0.0558192999999999,0.1567538,-0.2159722,0.0295299,0.0558192999999999,-0.0437913,-0.1092868,0.0295299,0.0938597,0.2005451,0.0941241,0.9845729,0.879742,1.1676489,1.0263592,1.0500684,0.7858823,0.8014811,0.6012374,0.0457534000000001,-0.0437913,-0.1092868,-0.0225763999999999,0.1562963,0.2005451,0.0559591,0.1412557,-0.2006231,0.0293616999999999,0.000177399999999883,0.0154981000000001
"Ys0...152",-0.5,1.5,-0.2,1.5,0.8846494,0.832738,0.656596,0.8921749,0.8727339,0.6735048,0.6345613,0.6733924,0.6732907,0.791763,0.8129623,0.8845902,0.832859,0.6731708,0.8922833,0.8727971,0.0519114000000001,0.176142,-0.2355789,0.019441,0.0519114000000001,-0.0388311,-0.1184723,0.019441,0.0978665,0.2149731,0.0977648,0.9793942,0.8715691,1.224747,1.0654014,1.0590354,0.7737026,0.8510084,0.6321242,0.0389435,-0.0388311,-0.1184723,-0.0211993,0.151373,0.2149731,0.0517312,0.1596882,-0.2191125,0.0194862,0.000122400000000078,0.0164538
"Ys0...153",-0.5,1.5,0.2,-1.5,0.8512336,0.7957297,0.8582751,0.8830342,0.5493524,0.8595938,0.7701668,0.8560864,0.8560361,0.8744224,0.6237227,0.8514217,0.7956392,0.8563066,0.8828006,0.5490878,0.0555039000000001,-0.0625454,-0.0247591,0.3336818,0.0555039000000001,-0.0859196,-0.0183863000000001,0.3336818,0.0170014000000001,0.0233742,0.0169511,0.9986151,0.8816493,0.7474936,0.7474936,0.9816137,0.8646479,0.5120849,0.4850868,0.0894269999999999,-0.0859196,-0.0183863000000001,0.2506997,0.0660101000000001,0.0233742,0.0557825,-0.0606674,-0.026494,0.3337128,-0.000452699999999862,-0.00187799999999994
"Ys0...154",-0.5,1.5,0.2,-1,0.8731418,0.8128073,0.8328711,0.8909764,0.6398944,0.8330598,0.7486795,0.82684,0.8268179,0.8665823,0.6929578,0.8732609,0.8127637,0.826735,0.8908205,0.6398553,0.0603345,-0.0200638,-0.0581053,0.251082,0.0603345,-0.0781605,-0.0397644,0.251082,0.0397558,0.0580967,0.0397337,0.9999914,0.8909678,0.848961,0.848961,0.9615953,0.851212,0.5490411,0.4848826,0.0843803,-0.0781605,-0.0397644,0.1736245,0.0931453999999999,0.0580967,0.0604972,-0.0139713,-0.0640855,0.2509652,-0.000158199999999997,-0.00609249999999995
"Ys0...155",-0.5,1.5,0.2,1,0.8917984,0.8355759,0.7127343,0.8950716,0.8657807,0.6965166,0.6506229,0.6947441,0.6947474,0.804403,0.8268467,0.8917422,0.8359314,0.694548,0.8950549,0.8656678,0.0562225,0.1228416,-0.1823373,0.0292909,0.0562225,-0.0441212,-0.1096556,0.0292909,0.0942811,0.1669628,0.0942844,0.9846255,0.8796971,1.1684342,1.0276024,1.0501599,0.785416,0.801375,0.6010508,0.0458937,-0.0441212,-0.1096556,-0.0224437000000001,0.1563478,0.1669628,0.0558108,0.1413834,-0.2005069,0.0293871,-5.67000000000206e-05,-0.0185417999999999
"Ys0...156",-0.5,1.5,0.2,1.5,0.8846397,0.832801,0.6921826,0.8921427,0.8727776,0.673405,0.6346146,0.6732941,0.673173,0.7919049,0.8130576,0.884515,0.8327945,0.6731163,0.892168,0.8725875,0.0518387,0.1406184,-0.1999601,0.0193650999999999,0.0518387,-0.0386795,-0.1187319,0.0193650999999999,0.0980697,0.1792979,0.0979486000000001,0.9793378,0.8714805,1.2246757,1.0651688,1.0593902,0.7734108,0.8508745,0.6319048,0.0387904,-0.0386795,-0.1187319,-0.0211527,0.1515147,0.1792979,0.0517205000000001,0.1596782,-0.2190517,0.0195805,-6.54000000001043e-05,-0.0190598
"Ys0...157",-0.5,1.5,0.75,-1.5,0.8513489,0.7955862,0.8651512,0.8830638,0.5493623,0.8594673,0.7701243,0.8562089,0.8560838,0.8742597,0.6237826,0.8513351,0.7957703,0.8562371,0.8829689,0.5492462,0.0557626999999999,-0.069565,-0.0179125999999999,0.3337015,0.0557626999999999,-0.0860846000000001,-0.0181759,0.3337015,0.0167829000000002,0.0165196000000001,0.0166578000000001,0.998607,0.8816708,0.7473336,0.7473336,0.9818241,0.8648879,0.512333,0.485353,0.0893430000000001,-0.0860846000000001,-0.0181759,0.2504771,0.0663018999999999,0.0165196000000001,0.0555648,-0.0604667999999999,-0.0267318,0.3337227,-0.0001023,-0.00909820000000006
"Ys0...158",-0.5,1.5,0.75,-1,0.8734098,0.8130298,0.8542231,0.8910151,0.6398215,0.8329009,0.7486314,0.827031,0.8268564,0.8666028,0.6931441,0.873198,0.8129464,0.8266278,0.8910953,0.6394294,0.06038,-0.0411933,-0.0367919999999999,0.2511936,0.06038,-0.0783996,-0.0397464,0.2511936,0.0401607,0.0372063,0.0399861000000001,1.0004143,0.8914294,0.8486752,0.8486752,0.9617611,0.8512687,0.5489229,0.4847642,0.0842695000000001,-0.0783996,-0.0397464,0.1734587,0.0938315,0.0372063,0.0602516000000001,-0.0136814000000001,-0.0644675,0.2516659,-0.000180300000000022,-0.0275118999999999
"Ys0...159",-0.5,1.5,0.75,1,0.8919323,0.8358762,0.7735659,0.8951239,0.8656558,0.6964184,0.6506859,0.6946661,0.6947958,0.8042262,0.8267694,0.8917996,0.8358994,0.6945067,0.8951538,0.8656094,0.0560561000000001,0.0623102999999999,-0.121558,0.0294681,0.0560561000000001,-0.0439801999999999,-0.1094304,0.0294681,0.0941628999999999,0.1062905,0.0942925999999999,0.9847325,0.8798564,1.1680859,1.0268758,1.0501827,0.7856935,0.8016279,0.6012998,0.0457325,-0.0439801999999999,-0.1094304,-0.0225432,0.1566275,0.1062905,0.0559002000000001,0.1413927,-0.2006471,0.0295444,8.62999999999836e-05,-0.0790824
"Ys0...160",-0.5,1.5,0.75,1.5,0.8847133,0.8329715,0.7548079,0.8921607,0.8728297,0.673647,0.6344667,0.6733257,0.6733243,0.7918201,0.8130764,0.8846816,0.8327249,0.6731968,0.892022,0.8727271,0.0517418000000001,0.0781636,-0.1373528,0.019331,0.0517418000000001,-0.038859,-0.1184958,0.019331,0.0981656,0.1170226,0.0981641999999999,0.9796698,0.8718305,1.2247694,1.0651236,1.0593066,0.7736649,0.8508748,0.6320384,0.0391802999999999,-0.038859,-0.1184958,-0.0212563,0.151313,0.1170226,0.0519567,0.1595281,-0.2188252,0.0192949,-7.08999999999849e-05,-0.0813645
"Ys0...161",0.5,-1.5,-0.75,-1.5,0.9718568,0.8360658,0.9464209,0.8495722,0.9194674,0.9878335,0.8963622,0.9139879,0.9141901,0.9064062,0.7627386,0.9718649,0.8362073,0.9142448,0.8498199,0.9193163,0.135791,-0.1103551,0.0968487,-0.0698952,0.135791,-0.0176257,0.00778389999999995,-0.0698952,-0.00366460000000002,-0.0927294000000001,0.00346239999999998,1.0041193,0.8536915,0.3792998,0.3792998,1.0077839,0.8573561,0.3588074,0.3588074,0.0914713,-0.0176257,0.00778389999999995,0.1436676,-0.1727055,-0.0927294000000001,0.1356576,-0.0780375,0.0644249,-0.0694964,-0.000159200000000137,-0.0323176000000001
