"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"172",0.5,-1.5,0.2,1.5,0.0147458999999999,0.0653677999999998,-0.00163310000000028,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"173",0.5,-1.5,0.75,-1.5,0.00485519999999973,-0.13371185,-0.000898049999999984,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"174",0.5,-1.5,0.75,-1,0.00842834999999953,-0.1014869,-0.000704650000000306,4,1,2,3,4,2,1,3,4,2,1,3,4,1,3,2
"175",0.5,-1.5,0.75,1,0.01437825,0.0441451500000003,-0.000654650000000423,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"176",0.5,-1.5,0.75,1.5,0.0147467999999997,0.0657972500000001,-0.000611250000000396,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"177",0.5,-1,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"178",0.5,-1,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"179",0.5,-1,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"180",0.5,-1,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"181",0.5,-1,-0.2,-1.5,0.00310619999999995,-0.0837326999999997,-0.0017794999999996,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"182",0.5,-1,-0.2,-1,0.00548639999999967,-0.05812105,-0.00157955000000021,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"183",0.5,-1,-0.2,1,0.00955860000000053,0.0456686500000001,-0.00153304999999992,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"184",0.5,-1,-0.2,1.5,0.00981829999999961,0.0605887999999997,-0.00156640000000063,4,1,3,2,4,2,1,3,4,2,1,3,4,1,2,3
"185",0.5,-1,0.2,-1.5,0.00316969999999994,-0.0838241999999996,-0.00196274999999968,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"186",0.5,-1,0.2,-1,0.00556880000000026,-0.0581788000000008,-0.00172905000000023,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"187",0.5,-1,0.2,1,0.00956959999999984,0.0455186500000004,-0.00177479999999974,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"188",0.5,-1,0.2,1.5,0.00983059999999991,0.0604358000000005,-0.00181114999999998,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"189",0.5,-1,0.75,-1.5,0.00323679999999982,-0.0836331999999995,-0.00105599999999928,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"190",0.5,-1,0.75,-1,0.00561890000000043,-0.0579053000000003,-0.00073980000000029,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"191",0.5,-1,0.75,1,0.00958550000000002,0.0459491499999998,-0.000628550000000061,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"192",0.5,-1,0.75,1.5,0.00983119999999982,0.0608937999999997,-0.000637400000000454,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"193",0.5,0,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"194",0.5,0,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"195",0.5,0,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"196",0.5,0,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"197",0.5,0,-0.2,-1.5,-4.44089209850063e-16,0.0165001,-0.00227840000000024,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"198",0.5,0,-0.2,-1,4.44089209850063e-16,0.0291309500000008,-0.00187934999999939,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"199",0.5,0,-0.2,1,4.44089209850063e-16,0.0492816500000002,-0.00173624999999999,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"200",0.5,0,-0.2,1.5,-4.44089209850063e-16,0.0507582000000006,-0.00188389999999972,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"201",0.5,0,0.2,-1.5,0,0.0163539999999998,-0.0024756500000005,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"202",0.5,0,0.2,-1,0,0.0289966999999995,-0.00202934999999993,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"203",0.5,0,0.2,1,0,0.0490955500000005,-0.00201539999999989,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"204",0.5,0,0.2,1.5,-8.88178419700125e-16,0.0505718000000002,-0.00216724999999984,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"205",0.5,0,0.75,-1.5,-4.44089209850063e-16,0.0165241000000007,-0.00137190000000009,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"206",0.5,0,0.75,-1,0,0.0292579000000002,-0.000810099999999814,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"207",0.5,0,0.75,1,0,0.0495571500000009,-0.000576349999999781,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"208",0.5,0,0.75,1.5,-4.44089209850063e-16,0.0510869000000005,-0.000689700000000126,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"209",0.5,1,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"210",0.5,1,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"211",0.5,1,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"212",0.5,1,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"213",0.5,1,-0.2,-1.5,-0.0031061999999995,0.1167329,-0.00277729999999998,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"214",0.5,1,-0.2,-1,-0.00548640000000056,0.116382949999998,-0.00217915000000124,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"215",0.5,1,-0.2,1,-0.00955860000000097,0.0528946499999989,-0.00193945000000095,4,3,1,2,4,2,1,3,4,2,1,3,4,2,1,3
"216",0.5,1,-0.2,1.5,-0.00981829999999917,0.0409276000000016,-0.00220139999999969,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"217",0.5,1,0.2,-1.5,-0.00316969999999994,0.1165322,-0.00298854999999953,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"218",0.5,1,0.2,-1,-0.00556879999999982,0.116172200000001,-0.00232964999999963,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"219",0.5,1,0.2,1,-0.00956960000000073,0.0526724500000011,-0.00225600000000004,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"220",0.5,1,0.2,1.5,-0.00983059999999902,0.0407078000000016,-0.0025233499999997,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"221",0.5,1,0.75,-1.5,-0.00323679999999982,0.1166814,-0.00168779999999913,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"222",0.5,1,0.75,-1,-0.00561889999999998,0.116421099999998,-0.000880400000001114,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"223",0.5,1,0.75,1,-0.00958550000000091,0.0531651499999999,-0.000524150000001278,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"224",0.5,1,0.75,1.5,-0.00983119999999982,0.0412800000000004,-0.000741999999999798,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"225",0.5,1.5,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"226",0.5,1.5,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"227",0.5,1.5,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"228",0.5,1.5,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"229",0.5,1.5,-0.2,-1.5,-0.00465930000000014,0.166849299999999,-0.00302675000000097,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"230",0.5,1.5,-0.2,-1,-0.00822959999999995,0.160008950000001,-0.00232904999999883,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"231",0.5,1.5,-0.2,1,-0.0143378999999992,0.0547011499999996,-0.00204104999999988,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"232",0.5,1.5,-0.2,1.5,-0.0147274500000005,0.0360122999999994,-0.00236014999999945,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"233",0.5,1.5,0.2,-1.5,-0.00475455000000036,0.166621299999999,-0.00324500000000061,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"234",0.5,1.5,0.2,-1,-0.00835319999999928,0.159759949999999,-0.00247980000000014,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"235",0.5,1.5,0.2,1,-0.0143543999999993,0.0544609000000005,-0.002376299999999,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"236",0.5,1.5,0.2,1.5,-0.0147459000000003,0.0357757999999997,-0.00270139999999941,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"237",0.5,1.5,0.75,-1.5,-0.00485519999999973,0.166760050000001,-0.0018457500000002,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"238",0.5,1.5,0.75,-1,-0.00842834999999909,0.160002700000001,-0.000915549999998877,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"239",0.5,1.5,0.75,1,-0.0143782499999991,0.054969149999998,-0.000498050000000028,4,2,1,3,4,2,1,3,4,2,1,3,4,3,1,2
"240",0.5,1.5,0.75,1.5,-0.0147468000000011,0.0363765499999982,-0.000768150000000745,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"241",1.5,-1.5,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"242",1.5,-1.5,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"243",1.5,-1.5,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"244",1.5,-1.5,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"245",1.5,-1.5,-0.2,-1.5,0.0167773499999999,-0.12978795,-0.00102810000000009,4,2,1,3,4,3,1,2,4,2,1,3,4,2,1,3
"246",1.5,-1.5,-0.2,-1,0.0290428499999997,-0.0948006499999998,-0.000778899999999361,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"247",1.5,-1.5,-0.2,1,0.0489364499999998,0.0553608999999993,-0.000832299999999897,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"248",1.5,-1.5,-0.2,1.5,0.0502682999999999,0.0773363500000004,-0.000795099999999493,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"249",1.5,-1.5,0.2,-1.5,0.0166520999999999,-0.129940349999999,-0.00150679999999959,4,3,1,2,4,3,1,2,4,2,1,3,4,2,1,3
"250",1.5,-1.5,0.2,-1,0.0289329,-0.0949208000000006,-0.00124000000000013,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"251",1.5,-1.5,0.2,1,0.0488776499999997,0.0552043000000007,-0.00133779999999906,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"252",1.5,-1.5,0.2,1.5,0.0502538999999995,0.0771784999999996,-0.00131179999999986,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"253",1.5,-1.5,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"254",1.5,-1.5,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"255",1.5,-1.5,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"256",1.5,-1.5,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,3,2
"257",1.5,-1,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"258",1.5,-1,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"259",1.5,-1,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"260",1.5,-1,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"261",1.5,-1,-0.2,-1.5,0.0111848999999999,-0.0836706999999999,-0.00119824999999985,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"262",1.5,-1,-0.2,-1,0.0193618999999998,-0.0580745500000002,-0.00081230000000021,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"263",1.5,-1,-0.2,1,0.0326243000000002,0.0456648999999998,-0.000830299999999617,4,1,3,2,4,3,1,2,4,3,1,2,4,2,3,1
"264",1.5,-1,-0.2,1.5,0.0335122000000001,0.0606060499999996,-0.000846899999999984,4,2,3,1,4,3,1,2,4,3,1,2,4,2,3,1
"265",1.5,-1,0.2,-1.5,0.0111014000000003,-0.0838024499999994,-0.0017542499999994,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"266",1.5,-1,0.2,-1,0.0192885999999999,-0.0581843000000002,-0.00134630000000024,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"267",1.5,-1,0.2,1,0.0325850999999999,0.0454996499999996,-0.00141979999999986,4,3,1,2,4,3,1,2,4,3,1,2,4,2,3,1
"268",1.5,-1,0.2,1.5,0.0335025999999998,0.0604267999999992,-0.00145040000000041,4,3,2,1,4,3,1,2,4,3,1,2,4,2,3,1
"269",1.5,-1,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"270",1.5,-1,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"271",1.5,-1,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"272",1.5,-1,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1
"273",1.5,0,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"274",1.5,0,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"275",1.5,0,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"276",1.5,0,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"277",1.5,0,-0.2,-1.5,0,0.00856380000000012,-0.00153854999999981,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"278",1.5,0,-0.2,-1,0,0.0153776500000005,-0.0008790999999988,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"279",1.5,0,-0.2,1,8.88178419700125e-16,0.0262729000000013,-0.000826299999998614,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"280",1.5,0,-0.2,1.5,-4.44089209850063e-16,0.0271454499999999,-0.000950500000001409,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"281",1.5,0,0.2,-1.5,-4.44089209850063e-16,0.00847335000000005,-0.00224914999999948,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"282",1.5,0,0.2,-1,8.88178419700125e-16,0.0152887000000002,-0.00155889999999914,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"283",1.5,0,0.2,1,-4.44089209850063e-16,0.0260903499999996,-0.00158379999999925,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"284",1.5,0,0.2,1.5,-4.44089209850063e-16,0.0269234000000003,-0.00172760000000016,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"285",1.5,0,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"286",1.5,0,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"287",1.5,0,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"288",1.5,0,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"289",1.5,1,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"290",1.5,1,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"291",1.5,1,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"292",1.5,1,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"293",1.5,1,-0.2,-1.5,-0.0111848999999991,0.1007983,-0.00187885000000065,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"294",1.5,1,-0.2,-1,-0.0193619000000007,0.0888298499999998,-0.000945899999999167,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"295",1.5,1,-0.2,1,-0.0326243000000002,0.00688090000000052,-0.000822300000000276,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"296",1.5,1,-0.2,1.5,-0.0335121999999997,-0.00631514999999894,-0.00105409999999839,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"297",1.5,1,0.2,-1.5,-0.0111014000000003,0.100749150000001,-0.00274405000000044,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"298",1.5,1,0.2,-1,-0.0192886000000003,0.0887616999999992,-0.00177149999999981,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"299",1.5,1,0.2,1,-0.0325851000000004,0.00668104999999919,-0.0017478000000013,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"300",1.5,1,0.2,1.5,-0.0335025999999994,-0.00657999999999959,-0.00200479999999903,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"301",1.5,1,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"302",1.5,1,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"303",1.5,1,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"304",1.5,1,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"305",1.5,1.5,-0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"306",1.5,1.5,-0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"307",1.5,1.5,-0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"308",1.5,1.5,-0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"309",1.5,1.5,-0.2,-1.5,-0.0167773499999999,0.146915549999999,-0.00204900000000041,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"310",1.5,1.5,-0.2,-1,-0.0290428499999997,0.12555595,-0.000979299999999572,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"311",1.5,1.5,-0.2,1,-0.0489364499999994,-0.00281510000000118,-0.000820299999999996,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"312",1.5,1.5,-0.2,1.5,-0.0502682999999999,-0.0230454500000015,-0.00110590000000066,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"313",1.5,1.5,0.2,-1.5,-0.0166520999999999,0.14688705,-0.00299149999999937,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"314",1.5,1.5,0.2,-1,-0.0289329,0.1254982,-0.00187779999999949,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"315",1.5,1.5,0.2,1,-0.0488776499999997,-0.00302360000000057,-0.00182979999999855,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"316",1.5,1.5,0.2,1.5,-0.0502538999999995,-0.0233317,-0.00214339999999957,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2
"317",1.5,1.5,0.75,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"318",1.5,1.5,0.75,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"319",1.5,1.5,0.75,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
"320",1.5,1.5,0.75,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,3,1,2
