"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...198",0.5,0,-0.2,-1,0.9785915,0.9511266,0.9312502,0.907086,0.9112575,0.989507,0.9608356,0.9292752,0.9291979,0.9220042,0.8917993,0.9786088,0.9510551,0.9291676,0.9067594,0.9111962,0.0274648999999999,0.0198764,0.0241642000000001,-0.00417150000000011,0.0274648999999999,0.0315604,0.00719369999999997,-0.00417150000000011,0.00528650000000008,-0.011684,0.00520920000000014,0.9875198,0.9195662,0.197927,0.1760756,0.9928063,0.9142797,0.2975958,0.2975958,0.0286714,0.0315604,0.00719369999999997,0.0302049000000001,-0.0303737000000002,-0.011684,0.0275536999999999,0.0218875000000001,0.0224082,-0.00443680000000002,-7.86000000000397e-05,-0.00201110000000004
"Ys0...199",0.5,0,-0.2,1,0.9735701,0.9453515,0.935515,0.8907567,0.8954551,0.9904569,0.9629052,0.9324965,0.9324412,0.9203604,0.9130954,0.9735707,0.9453847,0.9323759,0.8904594,0.895372,0.0282186,0.00983650000000003,0.0447583,-0.00469839999999999,0.0282186,0.0304087000000001,0.0120808,-0.00469839999999999,0.0121053,-0.0205722,0.01205,0.9758139,0.9149428,0.1963416,0.1834866,0.9879192,0.9028375,0.2943968,0.2943968,0.0275517,0.0304087000000001,0.0120808,0.00726499999999997,0.000753500000000074,-0.0205722,0.028186,0.0130087999999999,0.0419165,-0.00491259999999993,-8.37000000000199e-05,-0.00317229999999991
"Ys0...200",0.5,0,-0.2,1.5,0.9727964,0.9443547,0.9356109,0.888493,0.8912747,0.9904513,0.962878,0.9324399,0.9323525,0.9197572,0.9144433,0.9728082,0.9443761,0.932337,0.888133,0.8911665,0.0284417,0.00874379999999997,0.0471179,-0.0027817,0.0284417,0.0304381,0.0125953,-0.0027817,0.0128283,-0.0216943000000001,0.0127409000000001,0.9745764,0.9139166,0.1974494,0.1855346,0.9874047,0.9010883,0.2957806,0.2957806,0.0275733,0.0304381,0.0125953,0.00531390000000009,0.00551369999999995,-0.0216943000000001,0.0284321,0.0120391000000001,0.044204,-0.00303350000000002,-0.000120000000000009,-0.00329530000000011
"Ys0...201",0.5,0,0.2,-1.5,0.9801373,0.9523998,0.9235778,0.9124434,0.9125414,0.9883632,0.9582765,0.9250838,0.9250343,0.9207182,0.8869697,0.9801821,0.9524553,0.9250106,0.9122627,0.9125684,0.0277375,0.028822,0.0111344,-9.79999999999315e-05,0.0277375,0.0331927,0.00431609999999993,-9.79999999999315e-05,0.00244760000000011,-0.00437069999999995,0.00239810000000007,0.9932363,0.9192071,0.2059634,0.1786474,0.9956839,0.9167595,0.308495,0.308495,0.0300867,0.0331927,0.00431609999999993,0.0337485000000001,-0.0337976,-0.00437069999999995,0.0277267999999999,0.0274447,0.0127479,-0.000305699999999964,-1.77999999999567e-05,0.00137730000000003
"Ys0...202",0.5,0,0.2,-1,0.9785621,0.9511035,0.9269517,0.9069862,0.9111389,0.9895817,0.960845,0.9292469,0.9291672,0.9220371,0.8917404,0.9786088,0.9510551,0.9291676,0.9067594,0.9111962,0.0274586,0.0241517999999999,0.0199655000000001,-0.00415270000000001,0.0274586,0.0315981,0.00713009999999992,-0.00415270000000001,0.00538910000000015,-0.00744630000000002,0.00530940000000013,0.9874808,0.9195054,0.1979596,0.176103,0.9928699,0.9141163,0.2975914,0.2975914,0.0287367000000001,0.0315981,0.00713009999999992,0.0302967000000001,-0.0304181,-0.00744630000000002,0.0275536999999999,0.0218875000000001,0.0224082,-0.00443680000000002,1.06000000000828e-05,0.00226429999999989
"Ys0...203",0.5,0,0.2,1,0.97347,0.9452389,0.9290358,0.8905109,0.8953416,0.9905538,0.9628672,0.9324252,0.9324484,0.920461,0.9130881,0.9735707,0.9453847,0.9323759,0.8904594,0.895372,0.0282311,0.0162031,0.0385249,-0.00483069999999997,0.0282311,0.0304420000000001,0.0119874,-0.00483069999999997,0.0122985999999999,-0.0142389000000001,0.0123217999999999,0.975714,0.9147969,0.1966015,0.1837878,0.9880126,0.9024983,0.2941812,0.2941812,0.0276866,0.0304420000000001,0.0119874,0.00737290000000002,0.000662699999999905,-0.0142389000000001,0.028186,0.0130087999999999,0.0419165,-0.00491259999999993,-7.03000000000786e-05,0.00319430000000009
"Ys0...204",0.5,0,0.2,1.5,0.9727239,0.9442462,0.9288739,0.8881907,0.8911475,0.9905294,0.9628353,0.9324002,0.9323798,0.9198507,0.9144493,0.9728082,0.9443761,0.932337,0.888133,0.8911665,0.0284776999999999,0.0153723,0.0406832,-0.00295679999999998,0.0284776999999999,0.0304350999999999,0.0125291,-0.00295679999999998,0.0130913000000001,-0.0150627999999999,0.0130709000000001,0.9743796,0.9138111,0.197683,0.185837,0.9874709,0.9007198,0.295539,0.295539,0.0276941000000001,0.0304350999999999,0.0125291,0.0054014,0.00549630000000001,-0.0150627999999999,0.0284321,0.0120391000000001,0.044204,-0.00303350000000002,-6.53000000000459e-05,0.00333319999999993
"Ys0...205",0.5,0,0.75,-1.5,0.980124,0.9524402,0.9196443,0.91251,0.9125713,0.9883645,0.9582496,0.9250512,0.9250337,0.9207171,0.8870237,0.9801821,0.9524553,0.9250106,0.9122627,0.9125684,0.0276838,0.0327959,0.00713429999999993,-6.12999999999309e-05,0.0276838,0.0331984000000001,0.0043166,-6.12999999999309e-05,0.00241519999999984,-0.000402500000000083,0.00239769999999984,0.9932682,0.9192418,0.2060094,0.1786204,0.9956834,0.9168266,0.3084984,0.3084984,0.0301148999999999,0.0331984000000001,0.0043166,0.0336934,-0.0337881,-0.000402500000000083,0.0277267999999999,0.0274447,0.0127479,-0.000305699999999964,-6.09999999999777e-05,0.0053512
"Ys0...206",0.5,0,0.75,-1,0.9785157,0.9511327,0.9204997,0.9070139,0.9111848,0.9895842,0.9608323,0.9292255,0.929158,0.9220271,0.8917588,0.9786088,0.9510551,0.9291676,0.9067594,0.9111962,0.0273829999999999,0.030633,0.0134858,-0.00417089999999998,0.0273829999999999,0.0316067999999999,0.00713090000000005,-0.00417089999999998,0.00538110000000003,-0.000973799999999914,0.00531360000000003,0.987488,0.9195259,0.1979772,0.17607,0.9928691,0.9141448,0.2976298,0.2976298,0.0287519000000001,0.0316067999999999,0.00713090000000005,0.0302683,-0.0304945000000001,-0.000973799999999914,0.0275536999999999,0.0218875000000001,0.0224082,-0.00443680000000002,-8.16999999999624e-05,0.00874549999999996
"Ys0...207",0.5,0,0.75,1,0.9735183,0.9453783,0.918183,0.8906677,0.8954011,0.990534,0.9628416,0.9324527,0.9324302,0.9204134,0.9131461,0.9735707,0.9453847,0.9323759,0.8904594,0.895372,0.0281399999999999,0.0271953,0.0275153,-0.0047334,0.0281399999999999,0.0303888999999999,0.0120167999999999,-0.0047334,0.0123049000000002,-0.00319359999999991,0.0122824000000001,0.9756783,0.9149894,0.1964858,0.1835602,0.9879832,0.9026845,0.2943128,0.2943128,0.0276924000000001,0.0303888999999999,0.0120167999999999,0.00726730000000009,0.000729299999999933,-0.00319359999999991,0.028186,0.0130087999999999,0.0419165,-0.00491259999999993,-8.15000000000676e-05,0.0141865000000001
"Ys0...208",0.5,0,0.75,1.5,0.9727578,0.9444137,0.9174724,0.8883477,0.8911874,0.9905097,0.962809,0.9324378,0.9323802,0.9198298,0.9144955,0.9728082,0.9443761,0.932337,0.888133,0.8911665,0.0283441,0.0269413000000001,0.0291247,-0.0028397,0.0283441,0.0303712,0.0125504,-0.0028397,0.0131444000000001,-0.00342989999999999,0.0130868000000001,0.9743052,0.9140425,0.1975305,0.1855546,0.9874496,0.9008981,0.29558,0.29558,0.0277007,0.0303712,0.0125504,0.00533430000000001,0.00555620000000001,-0.00342989999999999,0.0284321,0.0120391000000001,0.044204,-0.00303350000000002,-7.12999999999964e-05,0.0149022
"Ys0...209",0.5,1,-0.75,-1.5,0.9752,0.9477963,0.9037377,0.895718,0.8846712,0.9834726,0.9511053,0.9015493,0.9016819,0.8984454,0.8737573,0.9752676,0.9478448,0.9015291,0.8955778,0.8845588,0.0274036999999999,0.0440586000000001,0.00801969999999996,0.0110468,0.0274036999999999,0.049556,0.00323650000000009,0.0110468,-0.000714200000000109,-0.00549739999999999,0.000581600000000071,0.9974777,0.8982403,0.2484438,0.2021968,0.9967635,0.8989545,0.3997454,0.3997454,0.0323673,0.049556,0.00323650000000009,0.0246881,-0.0191865000000001,-0.00549739999999999,0.0274228,0.0463157000000001,0.00595129999999999,0.011019,-0.000180000000000069,-0.00225710000000001
"Ys0...210",0.5,1,-0.75,-1,0.9747733,0.9483804,0.9081379,0.8951816,0.8854566,0.9844613,0.9533476,0.9045545,0.9047329,0.8993221,0.8772542,0.9748787,0.9483682,0.9045803,0.8949784,0.8853933,0.0263928999999999,0.0402425,0.0129563,0.00972499999999998,0.0263928999999999,0.0487930999999999,0.00541079999999994,0.00972499999999998,-0.00100509999999987,-0.00855059999999996,0.000826699999999958,0.9955943,0.8995873,0.2403699,0.196544,0.9945892,0.9005924,0.39189,0.39189,0.0311137,0.0487930999999999,0.00541079999999994,0.0220679,-0.0178904000000001,-0.00855059999999996,0.0265105,0.0437879,0.00960190000000005,0.0095850999999999,-0.000168700000000022,-0.00354540000000003
"Ys0...211",0.5,1,-0.75,1,0.9726668,0.9471807,0.9127797,0.8899566,0.8870647,0.9852407,0.9551792,0.9070186,0.9070709,0.8981729,0.8927885,0.9727136,0.9471953,0.9068793,0.8897341,0.8870004,0.0254861000000001,0.034401,0.0228231,0.00289189999999995,0.0254861000000001,0.0481606,0.00889799999999996,0.00289189999999995,0.000165500000000041,-0.0137596,0.000217800000000046,0.9909365,0.8990201,0.2354423,0.1952802,0.991102,0.8988546,0.3895124,0.3895124,0.0300615,0.0481606,0.00889799999999996,0.00538440000000007,-0.00685009999999997,-0.0137596,0.0255183,0.0403159999999999,0.0171452000000001,0.00273369999999995,-0.00011109999999992,-0.00591499999999989
"Ys0...212",0.5,1,-0.75,1.5,0.9721972,0.9467132,0.9130209,0.8887052,0.8864614,0.9852254,0.9551655,0.9069689,0.9070176,0.8977244,0.8938218,0.9722256,0.9466963,0.9068586,0.8885268,0.8863333,0.025484,0.0336923,0.0243157000000001,0.00224380000000002,0.025484,0.0481966,0.0092932,0.00224380000000002,0.000518200000000024,-0.0145043,0.000566900000000037,0.9901886,0.8985166,0.2359869,0.1962426,0.9907068,0.8979984,0.390516,0.390516,0.0300599,0.0481966,0.0092932,0.00390259999999998,-0.0056678,-0.0145043,0.0255293,0.0398377000000001,0.0183318,0.00219349999999996,-0.000156500000000004,-0.00614540000000008
"Ys0...213",0.5,1,-0.2,-1.5,0.9752444,0.9478698,0.9020945,0.8958562,0.8848216,0.9834709,0.9511396,0.9016782,0.9016963,0.8984219,0.8737834,0.9752676,0.9478448,0.9015291,0.8955778,0.8845588,0.0273746,0.0457753,0.00623830000000003,0.0110346,0.0273746,0.0494614,0.00327440000000001,0.0110346,-0.000722200000000006,-0.00368610000000003,0.000704099999999985,0.9974478,0.8984084,0.2481728,0.2019812,0.9967256,0.8991306,0.3997636,0.3997636,0.0323313000000001,0.0494614,0.00327440000000001,0.0246385,-0.0192647,-0.00368610000000003,0.0274228,0.0463157000000001,0.00595129999999999,0.011019,-0.000286000000000008,-0.000540400000000107
"Ys0...214",0.5,1,-0.2,-1,0.9748468,0.9484386,0.9054385,0.8952885,0.8855893,0.9844574,0.9533883,0.9047316,0.9047404,0.8993656,0.8772884,0.9748787,0.9483682,0.9045803,0.8949784,0.8853933,0.0264082,0.0430001,0.01015,0.00969920000000002,0.0264082,0.0486567,0.00537480000000001,0.00969920000000002,-0.000881400000000032,-0.00565660000000001,0.000872600000000001,0.9955066,0.8997819,0.2400532,0.1963462,0.9946252,0.9006633,0.391788,0.391788,0.0310691000000001,0.0486567,0.00537480000000001,0.0220772,-0.0179115000000001,-0.00565660000000001,0.0265105,0.0437879,0.00960190000000005,0.0095850999999999,-0.000227899999999948,-0.000787800000000005
"Ys0...215",0.5,1,-0.2,1,0.9727168,0.9472155,0.9082971,0.8900589,0.8871319,0.985227,0.9551799,0.9070811,0.9070631,0.8981671,0.8928015,0.9727136,0.9471953,0.9068793,0.8897341,0.8870004,0.0255013000000001,0.0389184,0.0182382,0.00292700000000001,0.0255013000000001,0.0480988,0.00889600000000002,0.00292700000000001,0.00016179999999999,-0.00918039999999998,0.000143800000000027,0.9909422,0.8991167,0.2353436,0.1952092,0.991104,0.8989549,0.3895396,0.3895396,0.0300471,0.0480988,0.00889600000000002,0.00536559999999997,-0.00684059999999986,-0.00918039999999998,0.0255183,0.0403159999999999,0.0171452000000001,0.00273369999999995,-0.000128299999999859,-0.00139759999999989
"Ys0...216",0.5,1,-0.2,1.5,0.9722204,0.9467318,0.9083368,0.8888938,0.8865318,0.9852306,0.955161,0.9070511,0.906996,0.8977161,0.8938227,0.9722256,0.9466963,0.9068586,0.8885268,0.8863333,0.0254886,0.038395,0.0194430000000001,0.00236199999999998,0.0254886,0.0481099,0.00927990000000001,0.00236199999999998,0.00044820000000001,-0.00971490000000008,0.000393100000000035,0.9902719,0.8986219,0.2358951,0.1962144,0.9907201,0.8981737,0.3905758,0.3905758,0.0300695999999999,0.0481099,0.00927990000000001,0.00389340000000005,-0.00571929999999998,-0.00971490000000008,0.0255293,0.0398377000000001,0.0183318,0.00219349999999996,-0.000203700000000029,-0.00144270000000013
"Ys0...217",0.5,1,0.2,-1.5,0.9751711,0.9478333,0.901025,0.895786,0.884642,0.9835141,0.9511097,0.9016258,0.9016866,0.8984148,0.8737203,0.9752676,0.9478448,0.9015291,0.8955778,0.8845588,0.0273378,0.0468083,0.00523899999999999,0.0111439999999999,0.0273378,0.0494838999999999,0.00327180000000005,0.0111439999999999,-0.000708399999999942,-0.00267559999999989,0.00064759999999997,0.9974366,0.8983494,0.2483215,0.202114,0.9967282,0.8990578,0.3997972,0.3997972,0.0324044,0.0494838999999999,0.00327180000000005,0.0246945,-0.0192647,-0.00267559999999989,0.0274228,0.0463157000000001,0.00595129999999999,0.011019,-0.000179700000000116,0.000492599999999954
"Ys0...218",0.5,1,0.2,-1,0.9748037,0.94838,0.9038568,0.8951496,0.8853918,0.9845058,0.9533685,0.9046911,0.9047085,0.8994074,0.8771982,0.9748787,0.9483682,0.9045803,0.8949784,0.8853933,0.0264237,0.0445232,0.00870720000000003,0.00975780000000004,0.0264237,0.0486774,0.00530110000000006,0.00975780000000004,-0.000748100000000029,-0.0041542,0.000730699999999973,0.995447,0.8997026,0.2401919,0.196503,0.9946989,0.9004507,0.3917682,0.3917682,0.0311373,0.0486774,0.00530110000000006,0.0222091999999999,-0.0178956999999998,-0.0041542,0.0265105,0.0437879,0.00960190000000005,0.0095850999999999,-7.34999999998376e-05,0.000735299999999994
"Ys0...219",0.5,1,0.2,1,0.9726088,0.9471207,0.9058817,0.8897665,0.88702,0.9852718,0.9551046,0.9069974,0.907111,0.8982316,0.8928127,0.9727136,0.9471953,0.9068793,0.8897341,0.8870004,0.0254881,0.041239,0.0161152,0.00274649999999999,0.0254881,0.0481072,0.00887939999999998,0.00274649999999999,0.000367600000000023,-0.00686819999999999,0.00048120000000007,0.990753,0.8990135,0.2356727,0.1955494,0.9911206,0.8986459,0.3893148,0.3893148,0.0301672000000001,0.0481072,0.00887939999999998,0.0054189,-0.0068703,-0.00686819999999999,0.0255183,0.0403159999999999,0.0171452000000001,0.00273369999999995,-0.000124399999999913,0.000923000000000118
"Ys0...220",0.5,1,0.2,1.5,0.9721488,0.9466429,0.9058322,0.8885527,0.8863727,0.9852584,0.955081,0.906998,0.9070547,0.8978094,0.893802,0.9722256,0.9466963,0.9068586,0.8885268,0.8863333,0.0255059000000001,0.0408107,0.0172795,0.00217999999999996,0.0255059000000001,0.048083,0.00924530000000001,0.00217999999999996,0.000761899999999982,-0.00727230000000001,0.000818600000000003,0.9899928,0.8985599,0.2361971,0.1965522,0.9907547,0.897798,0.3902718,0.3902718,0.0301774,0.048083,0.00924530000000001,0.00400739999999999,-0.00568029999999997,-0.00727230000000001,0.0255293,0.0398377000000001,0.0183318,0.00219349999999996,-0.000116200000000011,0.000972999999999891
"Ys0...221",0.5,1,0.75,-1.5,0.975166,0.9478535,0.8998439,0.8957922,0.8846496,0.9835165,0.9510914,0.9016389,0.9016806,0.8984067,0.8737469,0.9752676,0.9478448,0.9015291,0.8955778,0.8845588,0.0273125,0.0480096,0.00405169999999999,0.0111426,0.0273125,0.0494525,0.00327390000000005,0.0111426,-0.000665100000000085,-0.00144290000000002,0.000623400000000052,0.9973912,0.898401,0.2483248,0.2021102,0.9967261,0.8990661,0.3998254,0.3998254,0.0324251,0.0494525,0.00327390000000005,0.0246598,-0.0192532000000001,-0.00144290000000002,0.0274228,0.0463157000000001,0.00595129999999999,0.011019,-0.000192400000000092,0.00169389999999991
"Ys0...222",0.5,1,0.75,-1,0.9747957,0.948382,0.9022321,0.8951692,0.8853985,0.9845091,0.9533261,0.904694,0.9047029,0.8993861,0.8771787,0.9748787,0.9483682,0.9045803,0.8949784,0.8853933,0.0264137000000001,0.0461499,0.00706289999999998,0.00977070000000002,0.0264137000000001,0.0486321,0.00531680000000001,0.00977070000000002,-0.000736100000000017,-0.00248219999999999,0.000727200000000039,0.9954193,0.8997499,0.2402718,0.1965838,0.9946832,0.900486,0.391822,0.391822,0.0311830000000001,0.0486321,0.00531680000000001,0.0222074,-0.0179332,-0.00248219999999999,0.0265105,0.0437879,0.00960190000000005,0.0095850999999999,-8.81999999998717e-05,0.00236199999999998
"Ys0...223",0.5,1,0.75,1,0.972654,0.9472071,0.9043051,0.8899247,0.8870624,0.9852779,0.9550798,0.9070596,0.9070901,0.8982322,0.8928514,0.9727136,0.9471953,0.9068793,0.8897341,0.8870004,0.0254469000000001,0.042902,0.0143804,0.00286229999999998,0.0254469000000001,0.0480202000000001,0.00885789999999997,0.00286229999999998,0.000404299999999913,-0.00511820000000007,0.000434799999999957,0.9907378,0.8991869,0.2355737,0.1954262,0.9911421,0.8987826,0.3893554,0.3893554,0.0301981,0.0480202000000001,0.00885789999999997,0.00538080000000007,-0.00683490000000009,-0.00511820000000007,0.0255183,0.0403159999999999,0.0171452000000001,0.00273369999999995,-0.000121599999999944,0.00258600000000009
"Ys0...224",0.5,1,0.75,1.5,0.9721692,0.9467441,0.9042382,0.8886991,0.8863843,0.9852619,0.9550535,0.9070698,0.907052,0.897796,0.8938409,0.9722256,0.9466963,0.9068586,0.8885268,0.8863333,0.0254251,0.0425059,0.0155391,0.00231479999999995,0.0254251,0.0479837,0.00925599999999993,0.00231479999999995,0.00080530000000012,-0.00547779999999998,0.000787500000000052,0.9899387,0.8987604,0.2360791,0.1964048,0.990744,0.8979551,0.390304,0.390304,0.0302084,0.0479837,0.00925599999999993,0.00395509999999999,-0.00563610000000003,-0.00547779999999998,0.0255293,0.0398377000000001,0.0183318,0.00219349999999996,-0.000107400000000091,0.0026681999999999
"Ys0...225",0.5,1.5,-0.75,-1.5,0.972443,0.9443414,0.889847,0.8863758,0.870768,0.9803087,0.946332,0.8890578,0.8890914,0.8865477,0.8666292,0.9725239,0.9443474,0.889102,0.8861728,0.870505,0.0281015999999999,0.0544943999999999,0.00347120000000001,0.0156078000000001,0.0281015999999999,0.0572741999999999,0.00254369999999993,0.0156078000000001,-0.00185229999999992,-0.0027798,0.00181869999999995,0.9993086,0.8870672,0.2739368,0.2186532,0.9974563,0.8889195,0.4487218,0.4487218,0.0339767000000001,0.0572741999999999,0.00254369999999993,0.0199185000000001,-0.0120045000000001,-0.0027798,0.0281765,0.0552454,0.00292919999999997,0.0156678,-0.000343900000000064,-0.000751000000000057
"Ys0...226",0.5,1.5,-0.75,-1,0.972589,0.9457089,0.8932212,0.8878907,0.8725822,0.9811417,0.9483564,0.8914994,0.8915441,0.8872456,0.8694023,0.9726891,0.9456768,0.8915495,0.8876435,0.8723364,0.0268801000000001,0.0524876999999999,0.00533050000000002,0.0153085000000001,0.0268801000000001,0.0568569999999999,0.00429849999999998,0.0153085000000001,-0.00333729999999999,-0.00436930000000002,0.00329260000000009,0.9990388,0.8888519,0.2660789,0.2118694,0.9957015,0.8921892,0.4424206,0.4424206,0.0327853,0.0568569999999999,0.00429849999999998,0.0178433,-0.0117326,-0.00436930000000002,0.0270123,0.0541273,0.00390599999999997,0.0153071,-0.000345899999999899,-0.00163960000000007
"Ys0...227",0.5,1.5,-0.75,1,0.9720653,0.946875,0.8971634,0.8882409,0.8816839,0.9817918,0.949999,0.893471,0.8934151,0.8863025,0.881932,0.972121,0.9468963,0.8934401,0.888015,0.8815415,0.0251903,0.0497116,0.00892250000000006,0.00655700000000004,0.0251903,0.056528,0.00711260000000002,0.00655700000000004,-0.00500650000000002,-0.00681640000000006,0.00506240000000002,0.9978939,0.890347,0.259656,0.206252,0.9928874,0.8953535,0.4405648,0.4405648,0.0317928,0.056528,0.00711260000000002,0.00437049999999994,-0.00947839999999989,-0.00681640000000006,0.0252247,0.0534562000000001,0.00542509999999996,0.00647350000000002,-0.000198099999999979,-0.0037446000000001
"Ys0...228",0.5,1.5,-0.75,1.5,0.9717696,0.9467085,0.8973774,0.8876578,0.882721,0.9817846,0.9499858,0.8934413,0.893375,0.8859303,0.8827647,0.9718062,0.9466926,0.8934136,0.8874669,0.8825826,0.0250611000000001,0.0493311,0.00971959999999994,0.00493680000000007,0.0250611000000001,0.0565445,0.00744470000000008,0.00493680000000007,-0.00493850000000018,-0.00721340000000004,0.00500480000000014,0.9974938,0.890164,0.2598786,0.2066114,0.9925553,0.8951025,0.4413894,0.4413894,0.0317988,0.0565445,0.00744470000000008,0.00316559999999999,-0.00997130000000002,-0.00721340000000004,0.0251136,0.053279,0.00594670000000008,0.00488429999999995,-0.000174999999999925,-0.0039479
"Ys0...229",0.5,1.5,-0.2,-1.5,0.9724434,0.9443284,0.8892161,0.886532,0.8707514,0.9802482,0.9463269,0.8891816,0.8891014,0.8865243,0.8666138,0.9725239,0.9443474,0.889102,0.8861728,0.870505,0.028115,0.0551123,0.00268409999999997,0.0157806,0.028115,0.0571453,0.0025771,0.0157806,-0.00192599999999998,-0.00203299999999995,0.00200619999999996,0.9993489,0.8871831,0.2738362,0.2186894,0.9974229,0.8891091,0.4487486,0.4487486,0.0339213,0.0571453,0.0025771,0.0199105000000001,-0.0119424,-0.00203299999999995,0.0281765,0.0552454,0.00292919999999997,0.0156678,-0.000326900000000019,-0.000133099999999997
"Ys0...230",0.5,1.5,-0.2,-1,0.9726525,0.945744,0.8917738,0.8880015,0.8725763,0.9810821,0.9483498,0.8916421,0.8915457,0.8872891,0.8694274,0.9726891,0.9456768,0.8915495,0.8876435,0.8723364,0.0269085,0.0539702000000001,0.00377229999999995,0.0154252,0.0269085,0.0567077,0.00425659999999994,0.0154252,-0.00322179999999994,-0.00273749999999995,0.00331819999999994,0.9989652,0.8890363,0.2659143,0.2118124,0.9957434,0.8922581,0.4423304,0.4423304,0.0327322999999999,0.0567077,0.00425659999999994,0.0178617000000001,-0.0115784999999999,-0.00273749999999995,0.0270123,0.0541273,0.00390599999999997,0.0153071,-0.000276499999999902,-0.00015709999999991
"Ys0...231",0.5,1.5,-0.2,1,0.9721111,0.9468815,0.8939102,0.8884024,0.881702,0.9817345,0.9499676,0.8935323,0.8934164,0.8862776,0.8819527,0.972121,0.9468963,0.8934401,0.888015,0.8815415,0.0252296,0.0529713000000001,0.00550779999999995,0.00670040000000005,0.0252296,0.0564353000000001,0.0071388,0.00670040000000005,-0.00509500000000007,-0.00346400000000002,0.00521090000000002,0.9979562,0.8904462,0.259651,0.2063018,0.9928612,0.8955412,0.440612,0.440612,0.0317668999999999,0.0564353000000001,0.0071388,0.00432489999999996,-0.0093726999999999,-0.00346400000000002,0.0252247,0.0534562000000001,0.00542509999999996,0.00647350000000002,-0.000170400000000015,-0.00048490000000001
