"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"233",0.5,1.5,0.2,-1.5,-0.00914689999999996,0.000718412100099997,3,1,2,4,3,1,2,4
"234",0.5,1.5,0.2,-1,-0.0215408,0.00128342813624,3,1,2,4,4,1,2,3
"235",0.5,1.5,0.2,1,-0.0602446999999999,0.00290769377844,3,2,1,4,4,3,2,1
"236",0.5,1.5,0.2,1.5,-0.0647718,0.003091564126,3,2,1,4,4,3,2,1
"237",0.5,1.5,0.75,-1.5,-0.00916360000000005,0.000714041387920002,3,1,2,4,3,1,2,4
"238",0.5,1.5,0.75,-1,-0.0211071999999999,0.00126995563697,3,1,2,4,4,1,2,3
"239",0.5,1.5,0.75,1,-0.0601575,0.002892233421,3,2,1,4,4,3,2,1
"240",0.5,1.5,0.75,1.5,-0.0646113,0.00309095571668,3,2,1,4,4,3,2,1
"241",1.5,-1.5,-0.75,-1.5,-0.00160389999999988,-0.00244274416307999,1,3,4,2,1,3,4,2
"242",1.5,-1.5,-0.75,-1,0.0366228,0.000127102821599995,1,3,4,2,1,3,4,2
"243",1.5,-1.5,-0.75,1,0.1512771,0.00734198583201001,1,3,4,2,1,3,4,2
"244",1.5,-1.5,-0.75,1.5,0.1606737,0.00608481226242999,1,3,4,2,1,3,4,2
"245",1.5,-1.5,-0.2,-1.5,-0.00190440000000003,-0.00246153687398,1,3,4,2,1,3,4,2
"246",1.5,-1.5,-0.2,-1,0.0363107,0.000109482887160003,1,3,4,2,1,3,4,2
"247",1.5,-1.5,-0.2,1,0.1510006,0.00725742626036996,1,3,4,2,1,3,4,2
"248",1.5,-1.5,-0.2,1.5,0.1610378,0.00608664092802002,1,3,4,2,1,3,4,2
"249",1.5,-1.5,0.2,-1.5,-0.0019984999999999,-0.00249104019929999,1,3,4,2,1,3,4,2
"250",1.5,-1.5,0.2,-1,0.0367243,0.000146790998800019,1,3,4,2,1,3,4,2
"251",1.5,-1.5,0.2,1,0.1512851,0.00737269782574999,1,3,4,2,1,3,4,2
"252",1.5,-1.5,0.2,1.5,0.1612477,0.00618929123274002,1,3,4,2,1,3,4,2
"253",1.5,-1.5,0.75,-1.5,-0.00184799999999996,-0.00243589522879999,1,3,4,2,1,3,4,2
"254",1.5,-1.5,0.75,-1,0.0367908999999998,0.000170875508099979,1,3,4,2,1,3,4,2
"255",1.5,-1.5,0.75,1,0.1514692,0.00743292805936001,1,3,4,2,1,3,4,2
"256",1.5,-1.5,0.75,1.5,0.1613481,0.00615983534195001,1,3,4,2,1,3,4,2
"257",1.5,-1,-0.75,-1.5,0.00060070000000001,-0.000817914437609999,1,3,4,2,1,3,4,2
"258",1.5,-1,-0.75,-1,-0.0135175,-0.00441498592404,1,3,4,2,1,3,4,2
"259",1.5,-1,-0.75,1,0.0419505999999999,-0.01889055065352,1,3,4,2,1,3,4,2
"260",1.5,-1,-0.75,1.5,0.0540429,-0.02180882457614,1,3,4,2,1,3,4,2
"261",1.5,-1,-0.2,-1.5,0.000352799999999931,-0.000822957803069998,1,3,4,2,1,3,4,2
"262",1.5,-1,-0.2,-1,-0.0134108000000001,-0.00441560761774001,1,3,4,2,1,3,4,2
"263",1.5,-1,-0.2,1,0.0421828999999999,-0.01888081806226,1,3,4,2,1,3,4,2
