"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"260",1.5,-1,-0.75,1.5,-0.00514012041013845,-51.2207175582624,1,3,4,2,1,3,4,2
"261",1.5,-1,-0.2,-1.5,-0.00112596416637301,-0.562371668595724,1,3,4,2,1,3,4,2
"262",1.5,-1,-0.2,-1,-0.00225192833274646,-3.37620700714228,1,3,4,2,1,3,4,2
"263",1.5,-1,-0.2,1,-0.00675578499823892,-37.1461850608367,1,3,4,2,1,3,4,2
"264",1.5,-1,-0.2,1.5,-0.00788174916461282,-51.2173387491374,1,3,4,2,1,3,4,2
"265",1.5,-1,0.2,-1.5,0.000126750451909352,-0.561793520149802,1,3,4,2,1,3,4,2
"266",1.5,-1,0.2,-1,0.000253500903819592,-3.37167868315932,1,3,4,2,1,3,4,2
"267",1.5,-1,0.2,1,0.000760502711452782,-37.0921357637945,1,3,4,2,1,3,4,2
"268",1.5,-1,0.2,1.5,0.0008872531633628,-51.1424791411026,1,3,4,2,1,3,4,2
"269",1.5,-1,0.75,-1.5,-3.45270460480052e-05,-0.562124246745635,1,3,4,2,1,3,4,2
"270",1.5,-1,0.75,-1,-6.90540920946781e-05,-3.37345997081366,1,3,4,2,1,3,4,2
"271",1.5,-1,0.75,1,-0.000207162276285144,-37.1109176403098,1,3,4,2,1,3,4,2
"272",1.5,-1,0.75,1.5,-0.000241689322330485,-51.1683107509898,1,3,4,2,1,3,4,2
"273",1.5,0,-0.75,-1.5,1.77635683940025e-15,2.53140731318917,1,2,3,4,1,2,3,4
"274",1.5,0,-0.75,-1,-1.77635683940025e-15,5.06281462637834,1,2,3.5,3.5,1,2,3.5,3.5
"275",1.5,0,-0.75,1,-1.77635683940025e-15,15.188443879135,1,3,4,2,1,3,4,2
"276",1.5,0,-0.75,1.5,-1.77635683940025e-15,17.7198511923242,1,3,4,2,1,3,4,2
"277",1.5,0,-0.2,-1.5,8.88178419700125e-16,2.53138026734869,1,2,3,4,1,2,3,4
"278",1.5,0,-0.2,-1,-2.66453525910038e-15,5.06276053469739,1,2,3.5,3.5,1,2,3,4
"279",1.5,0,-0.2,1,8.88178419700125e-16,15.1882816040922,1,3,4,2,1,3,4,2
"280",1.5,0,-0.2,1.5,-1.77635683940025e-15,17.7196618714409,1,3,4,2,1,3,4,2
"281",1.5,0,0.2,-1.5,1.77635683940025e-15,2.52842996473613,1,2,3,4,1,2,3,4
"282",1.5,0,0.2,-1,8.88178419700125e-16,5.05685992947226,1,2,4,3,1,2,3,4
"283",1.5,0,0.2,1,0,15.1705797884168,1,3,4,2,1,3,4,2
"284",1.5,0,0.2,1.5,1.77635683940025e-15,17.6990097531529,1,3,4,2,1,3,4,2
"285",1.5,0,0.75,-1.5,8.88178419700125e-16,2.52967335863006,1,2,3,4,1,2,3,4
"286",1.5,0,0.75,-1,1.77635683940025e-15,5.05934671726012,1,2,3,4,1,2,3.5,3.5
"287",1.5,0,0.75,1,8.88178419700125e-16,15.1780401517804,1,3,4,2,1,3,4,2
"288",1.5,0,0.75,1.5,0,17.7077135104104,1,3,4,2,1,3,4,2
"289",1.5,1,-0.75,-1.5,0.00073430291573473,7.87244438330314,1,3,2,4,1,3,2,4
"290",1.5,1,-0.75,-1,0.00146860583146946,20.2446308150829,1,3,2,4,1,3,2,4
"291",1.5,1,-0.75,1,0.00440581749440305,114.730797026969,1,3,2,4,1,4,2,3
"292",1.5,1,-0.75,1.5,0.00514012041013601,149.601693701132,1,3,2,4,1,4,2,3
"293",1.5,1,-0.2,-1.5,0.00112596416637345,7.87262907812014,1,3,2,4,1,3,2,4
"294",1.5,1,-0.2,-1,0.00225192833274956,20.2449021037159,1,3,2,4,1,3,2,4
"295",1.5,1,-0.2,1,0.00675578499823892,114.730433680855,1,4,2,3,1,4,2,3
"296",1.5,1,-0.2,1.5,0.00788174916460882,149.600926443829,1,4,2,3,1,4,2,3
"297",1.5,1,0.2,-1.5,-0.000126750451911128,7.8648377346792,1,3,2,4,1,3,2,4
"298",1.5,1,0.2,-1,-0.000253500903816928,20.2242195580312,1,3,2,4,1,3,2,4
"299",1.5,1,0.2,1,-0.00076050271145256,114.607187738167,1,4,2,3,1,4,2,3
"300",1.5,1,0.2,1.5,-0.000887253163357471,149.439290004883,1,4,2,3,1,4,2,3
"301",1.5,1,0.75,-1.5,3.45270460497815e-05,7.86866530932702,1,3,2,4,1,3,2,4
"302",1.5,1,0.75,-1,6.90540920968985e-05,20.2339149690061,1,3,2,4,1,3,2,4
"303",1.5,1,0.75,1,0.000207162276284478,114.660757111242,1,4,2,3,1,4,2,3
"304",1.5,1,0.75,1.5,0.000241689322328043,149.508928522682,1,4,2,3,1,4,2,3
"305",1.5,1.5,-0.75,-1.5,0.00110145437360121,11.3856980954688,1,3,2,4,1,3,2,4
"306",1.5,1.5,-0.75,-1,0.0022029087472033,30.3640488550607,1,3,2,4,1,3,2,4
"307",1.5,1.5,-0.75,1,0.00660872624161613,182.20397853466,1,3,2,4,1,4,2,3
"308",1.5,1.5,-0.75,1.5,0.00771018061520756,239.145592614868,1,3,2,4,1,4,2,3
"309",1.5,1.5,-0.2,-1.5,0.00168894624956106,11.386064811566,1,3,2,4,1,3,2,4
"310",1.5,1.5,-0.2,-1,0.00337789249912035,30.3646631484172,1,3,2,4,1,3,2,4
"311",1.5,1.5,-0.2,1,0.0101336774973593,182.204391748674,1,3,2,4,1,4,2,3
"312",1.5,1.5,-0.2,1.5,0.0118226237469194,239.145657711951,1,3,2,4,1,4,2,3
"313",1.5,1.5,0.2,-1.5,-0.000190125677864472,11.3753607265472,1,3,2,4,1,3,2,4
"314",1.5,1.5,0.2,-1,-0.000380251355728056,30.3349572532834,1,3,2,4,1,3,2,4
"315",1.5,1.5,0.2,1,-0.00114075406718861,182.01570136212,1,4,2,3,1,4,2,3
"316",1.5,1.5,0.2,1.5,-0.0013308797450442,238.896476889801,1,4,2,3,1,4,2,3
"317",1.5,1.5,0.75,-1.5,5.17905690715637e-05,11.380859164171,1,3,2,4,1,3,2,4
"318",1.5,1.5,0.75,-1,0.000103581138144015,30.3493596812561,1,3,2,4,1,3,2,4
"319",1.5,1.5,0.75,1,0.000310743414418724,182.099775278738,1,4,2,3,1,4,2,3
"320",1.5,1.5,0.75,1.5,0.000362533983498281,239.006482560394,1,4,2,3,1,4,2,3
